Date,Biochemical Oxygen Demand,Conductivity,Temperature,Turbidity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Total Coliform
12-02-2020,2.147504324,344.3499189,17.8,109.0485096,6.486382344,39223.33441,2225.360967,0.186969136,7.505654333,6.1,38955.68739
13-02-2020,2.096457084,340.8729416,18.7,108.128264,6.396909947,38971.59554,2143.471858,0.176900037,7.494695836,8.9,35749.16209
14-02-2020,1.708,307.1687768,20.6,83.04990903,5.581908529,30265.41184,1215.417936,0.076153971,7.384637412,0,8355.489684
15-02-2020,1.977493136,332.5425687,20,105.2570014,6.184703359,38110.00707,1941.738595,0.152646262,7.468282681,0.9,28218.91304
16-02-2020,2.0898178,342.7088185,19.8,115.3205768,6.422444294,41705.22232,2242.43517,0.183520304,7.502072496,8.3,35911.16214
17-02-2020,2.662972214,391.2867075,20.4,156.1354079,7.581993536,56064.20647,3618.839983,0.32963353,7.661807316,0,74327.71259
18-02-2020,2.419676844,371.836033,20.3,142.5487543,7.108788098,51383.47845,3090.622555,0.271665219,7.598502732,0.5,58316.53449
19-02-2020,1.708,309.9184782,20.2,95.00937754,5.616310267,34820.08274,1373.505156,0.086300306,7.395967404,26.9,8327.107871
20-02-2020,2.448779759,375.934932,20.4,149.8373976,7.19418329,54086.03898,3238.707758,0.284741344,7.61289263,33,60680.27871
21-02-2020,2.207619578,356.6874706,22.1,136.4738785,6.725658924,49485.69695,2716.683533,0.227394445,7.550268682,15,44817.84424
22-02-2020,2.119372605,350.1907034,20.4,133.3299048,6.563089755,48462.9136,2551.836545,0.208303321,7.529454793,0.3,39151.62983
23-02-2020,2.609732145,391.9188185,22.4,168.7842184,7.557858256,60950.22549,3737.438991,0.333890416,7.666759631,0.5,72061.12453
24-02-2020,2.782097661,407.1548482,22.8,183.0626315,7.916759198,66026.64372,4181.410686,0.380004709,7.717209386,1,83772.89467
25-02-2020,2.764648622,406.5801564,20.1,184.709616,7.896147318,66682.71002,4182.824669,0.378690172,7.715824778,33,82832.17262
26-02-2020,2.135844153,355.0660763,18.9,145.621614,6.652936631,53082.15558,2758.073084,0.224560681,7.5474297,23.9,41136.16745
27-02-2020,2.349167422,373.7359427,20.1,162.6966642,7.094089207,59139.27013,3298.604074,0.28098612,7.609149691,4.1,55583.69054
28-02-2020,2.603060937,395.7930332,20.9,182.496755,7.616485765,66150.72567,3934.10415,0.347576198,7.681978955,0.3,72737.50887
29-02-2020,2.858479621,417.9833249,21.8,202.4180295,8.14203182,73205.14817,4573.455364,0.414568722,7.755248412,2.5,89994.54979
01-03-2020,2.345790319,376.1704534,23,171.1507534,7.131456704,62344.10631,3420.834168,0.289554474,7.618674748,0,56045.86842
02-03-2020,2.473075442,387.6943495,23,182.5662247,7.400920855,66422.52994,3761.753258,0.324553121,7.656978894,0,64763.55727
03-03-2020,2.156081234,362.2002619,24.7,164.3799912,6.781912345,60140.83624,3066.27418,0.248500282,7.573915608,3,43863.96368
04-03-2020,2.143270167,362.0597899,23.5,166.4886781,6.771351678,60962.81923,3080.796286,0.248510628,7.573981785,21.1,43244.51673
05-03-2020,2.898650999,425.9400555,24.1,219.8253246,8.297251908,79715.01777,4887.993512,0.440585398,7.783954714,0,93839.06408
06-03-2020,3.117931973,445.1498026,23.6,237.4362645,8.751025036,85963.6237,5444.5052,0.498650693,7.847469468,0.8,108694.7521
07-03-2020,2.6155648,404.2263966,23.4,206.9507251,7.761569979,75378.84151,4317.37205,0.376318481,7.713828724,0,75441.62458
08-03-2020,3.0296707,439.6796602,23.1,237.5758972,8.605124643,86183.16265,5328.863554,0.4831181,7.830605513,0,103287.6923
09-03-2020,2.815272307,422.7611999,22.3,226.3123956,8.191729757,82326.77698,4874.019126,0.43280424,7.775673797,0.1,89234.39352
10-03-2020,2.467408181,394.7239479,22.3,206.1618928,7.51145787,75360.24446,4107.915269,0.349135567,7.684288931,0,66284.22755
11-03-2020,2.856467808,428.1000796,23.2,235.1494538,8.305083379,85592.31236,5061.447289,0.449708475,7.794261167,0,92463.08905
12-03-2020,3.307853798,466.6728629,25.6,268.3010153,9.223406905,97282.03285,6160.541049,0.565872635,7.921273188,0,122797.7469
13-03-2020,2.752609728,421.3623123,24.6,234.3519095,8.128510999,85486.74651,4910.951316,0.430387961,7.773259307,0,86024.36789
14-03-2020,3.359219366,472.8751241,19.4,277.8668119,9.357358575,100804.0641,6372.459921,0.585374407,7.942700336,0.2,126708.4646
15-03-2020,1.848612723,347.9551806,22.4,180.2401455,6.351805018,66722.00775,2893.889894,0.211063489,7.533674413,4.6,26245.29886
16-03-2020,3.129171114,455.6339727,24,268.6964188,8.928608326,97769.12962,5928.117294,0.534549547,7.887268233,0,111860.2195
17-03-2020,2.881158919,435.9332457,23.7,255.2523424,8.448292606,93151.25255,5395.745295,0.475897681,7.82322506,0,95570.77931
18-03-2020,2.760831217,426.8739697,24.1,250.3240062,8.223363362,91513.98201,5161.355357,0.44917067,7.794072501,0,87793.91111
19-03-2020,2.924837672,441.5099967,24.9,264.3538044,8.567115266,96512.13004,5590.449625,0.493529934,7.84260991,0,98972.85337
20-03-2020,2.184799217,380.8094504,25.3,218.1155483,7.102785511,80416.50455,3910.129846,0.311879714,7.644142446,0,49882.26201
21-03-2020,2.852850406,437.4499234,24.6,265.7506237,8.45463855,97176.56464,5515.362897,0.482252652,7.830399757,0,94664.36825
22-03-2020,3.08495284,457.7612617,23.4,284.3222194,8.934592909,103764.4003,6103.378745,0.543638152,7.897545111,0.8,110383.2059
23-03-2020,3.516150403,494.6635015,24.7,316.1656761,9.812731693,114997.3548,7155.93269,0.654796191,8.019086659,2.4,139374.9614
24-03-2020,2.806531829,436.4970837,25.7,271.9526582,8.409227702,99610.48465,5546.551352,0.480747954,7.828927323,0.5,92312.14401
25-03-2020,2.7212674,430.3592446,26.9,269.3602679,8.254416843,98790.74966,5393.951648,0.462785019,7.809352961,1,86872.70027
26-03-2020,2.854463886,442.425262,27.7,281.3280399,8.536507995,103066.9611,5751.035637,0.499433086,7.849462681,5.4,95997.00878
27-03-2020,3.394042418,488.3549435,28.9,320.3831347,9.631338768,116823.5991,7056.272238,0.637671443,8.000599952,4.8,132213.0725
28-03-2020,3.200187608,473.1633877,28.3,310.5369462,9.259273742,113464.6256,6650.078518,0.592545254,7.951338706,0,119533.1265
29-03-2020,2.906786925,449.674265,27.6,294.0477272,8.688083222,107780.4034,6011.511569,0.522525397,7.874871142,0,100216.2632
30-03-2020,3.30929833,484.175454,27.3,323.9450982,9.508678498,118331.2738,6996.626322,0.626475374,7.988534405,0,127292.9413
31-03-2020,3.177678801,474.1630854,26.9,318.2252834,9.260968916,116415.8896,6735.308789,0.596883447,7.956250075,15,118760.2208
01-04-2020,3.371835904,465.7400126,28,250.4282898,9.555655685,113978.2601,6251.042643,0.565802441,8.118297706,0,118847.2333
02-04-2020,2.778876049,416.9150774,29.8,212.7479628,8.383622708,101176.0117,4899.069682,0.419681491,7.961430051,6.1,79371.71176
03-04-2020,2.934350677,430.4575183,28.3,224.9564625,8.708407621,105833.4333,5293.327619,0.460661366,8.009033775,11.2,89791.61965
04-04-2020,2.929137411,430.6069634,27.2,226.4450836,8.711761567,106737.3643,5312.521576,0.461460848,8.012713267,2.5,89498.78217
05-04-2020,2.555297482,400.0350092,28.2,203.3506979,7.977802929,99035.59624,4471.451805,0.370094623,7.915653142,3.4,64630.59859
06-04-2020,3.217534498,455.800117,29.5,249.3196706,9.315934854,115504.244,6047.750801,0.53773797,8.101650696,0,108833.9599
07-04-2020,3.222821398,456.8165275,29.7,251.4829918,9.340099173,116639.0416,6091.012883,0.541133508,8.10812873,0,109240.3793
08-04-2020,3.147172185,451.0852363,29.9,248.2410583,9.202319865,115880.0161,5945.261557,0.524284121,8.092466627,0,104250.7743
09-04-2020,3.077366718,445.8377292,29.8,245.3786604,9.076152644,115251.7328,5812.974049,0.508884166,8.078373248,0,99650.45302
10-04-2020,2.663019013,411.875005,29.1,219.5362017,8.260821554,106578.2222,4876.573992,0.407336537,7.970113241,0.3,72080.33398
11-04-2020,3.044796478,444.2525135,29.1,246.7576483,9.037657455,116474.7625,5797.609665,0.50480748,8.079342902,0,97584.89536
12-04-2020,3.090910733,448.6543894,27.9,251.5899173,9.143079652,118532.6652,5935.23256,0.518349303,8.096828976,3.8,100711.5629
13-04-2020,2.940180753,436.648715,29.4,243.2870859,8.854722181,115990.7487,5613.344716,0.48266615,8.060498695,12.6,90714.91925
14-04-2020,3.192126879,458.1953545,30.7,261.8166598,9.371621846,122837.5322,6230.818099,0.547637517,8.134153994,45,107562.9719
15-04-2020,3.41625137,477.4193324,24.3,278.4782757,9.832779306,129027.7813,6783.149207,0.605638378,8.200171113,0,122555.856
16-04-2020,3.975787092,524.5898925,27.8,317.4869485,10.96465647,143036.6452,8117.872692,0.747476367,8.357792585,0.6,159909.081
17-04-2020,3.366270759,474.3349332,27.9,278.5446203,9.758322978,129759.6979,6724.565582,0.597035083,8.195961465,17,119325.0792
18-04-2020,3.413423864,478.7977531,28.6,283.3655555,9.865218042,131796.8277,6863.236132,0.610744326,8.213507365,3,122518.6019
19-04-2020,3.308546295,470.5865181,28.9,278.0359169,9.667937715,130278.0875,6646.90893,0.586428497,8.189472592,17,115576.2937
20-04-2020,2.649999326,416.2311775,26.6,235.7792962,8.363200846,115831.632,5138.418531,0.423677352,8.014118418,32,71722.22454
21-04-2020,3.358879732,475.8229743,24.9,284.6683242,9.793197322,133282.7801,6820.315745,0.602764525,8.212333317,34,119029.4984
22-04-2020,3.406775581,480.3274272,27.1,289.4750557,9.901099655,135301.6502,6959.631149,0.61658648,8.229905035,13,122270.6387
23-04-2020,4.148,555.4583079,27.5,350.7701516,11.70403843,157087.8742,9076.346447,0.842284442,8.4,1,182016.7703
24-04-2020,3.346103033,476.2811464,26.5,288.6056829,9.803586424,135659.5779,6872.292603,0.605054909,8.222154453,3,118320.4234
25-04-2020,3.542492365,493.1432578,26.2,303.259153,10.20807926,141113.7901,7357.190622,0.655939738,8.280151321,0,131459.5552
26-04-2020,3.434854887,484.6639057,25.2,297.625628,10.00437932,139463.6876,7132.376104,0.63079663,8.255029218,0,124329.6804
27-04-2020,3.035066483,451.832602,28.2,272.4963764,9.216234948,130986.1189,6225.551637,0.532594034,8.150031649,0.5,97722.51113
28-04-2020,3.896124418,524.0656418,25,331.404098,10.94963729,151917.4348,8260.369809,0.74958075,8.389473554,0,155171.185
29-04-2020,3.767908298,513.8528507,27.5,324.3403208,10.70434221,149754.5771,7986.542079,0.719226167,8.3585667,0.1,146667.6624
30-04-2020,3.796864558,516.7312913,29.3,327.7343673,10.77323927,151247.7172,8079.10262,0.728141391,8.370546595,0,148641.6923
01-05-2020,3.188949289,466.5305005,24.3,288.6495433,9.568237401,137868.9216,6685.274908,0.577814951,8.208460147,0,108157.0016
02-05-2020,4.049433944,538.6896299,26.7,347.4368516,11.29987631,158740.9521,8717.351699,0.794564216,8.4,17.4,165565.0076
03-05-2020,3.036943549,454.760631,28.4,281.337539,9.285402877,135898.1572,6378.784187,0.543044962,8.174771841,7.1,98107.36594
04-05-2020,3.778600077,517.0035363,29.3,332.1593224,10.77905794,153973.1512,8132.849894,0.730037207,8.381240609,0,147592.1961
05-05-2020,4.148,567.4747491,24.6,373.54702,11.956,168741.5355,9557.124777,0.881710083,8.4,25.9,187664.7122
06-05-2020,3.228175083,471.9896407,27.8,298.1526292,9.698383699,142631.4254,6894.435945,0.595509628,8.238323766,0,110977.3016
07-05-2020,3.396550093,486.4372975,25.8,310.6871248,10.04496148,147291.5795,7309.67459,0.639103024,8.28796778,55.9,122241.3222
08-05-2020,3.653154736,508.2299112,27.2,329.0799706,10.56782122,153997.2296,7930.378906,0.704726773,8.361652581,47,139386.6143
09-05-2020,3.445037299,491.288051,29.6,316.4673382,10.16105664,149845.956,7466.321721,0.654142511,8.308297407,68.1,125549.719
10-05-2020,3.07414966,460.7742548,30.1,292.9789788,9.428568678,141883.0937,6622.051033,0.562837777,8.210401733,5.1,100860.7505
11-05-2020,3.678921978,511.5575857,29.2,334.5098697,10.64721491,156671.8084,8053.897617,0.715419691,8.379011031,0,141215.0417
12-05-2020,3.276908994,478.434158,30.6,308.8966343,9.852102104,147954.8433,7136.14973,0.616276528,8.272472591,38.1,114449.5647
13-05-2020,3.850676456,526.617672,31.7,348.3099704,11.00835913,161991.8691,8494.788108,0.761049322,8.4,73.9,152735.3589
14-05-2020,3.352203632,485.4396238,30.8,316.2148182,10.01994194,150995.5432,7351.091828,0.637732496,8.299433993,32,119537.6984
15-05-2020,4.148,562.0339132,31.3,378.3180465,11.85806416,172963.1994,9504.80733,0.867727683,8.4,0,180563.7786
16-05-2020,3.423996755,492.1200511,32.8,323.1950185,10.17999411,153896.1464,7556.078228,0.658193354,8.325148089,13.1,124389.2824
17-05-2020,3.603369723,507.4039049,32.1,336.210189,10.54667262,158671.8761,7992.666184,0.704247048,8.37709509,12.5,136378.9755
18-05-2020,4.02929711,543.2253419,32.8,365.6352182,11.40625657,169185.4043,9004.084928,0.811908312,8.4,19.6,164804.8223
19-05-2020,3.291084778,482.0264204,31.8,317.423525,9.937355396,152520.3642,7298.709591,0.628503256,8.297420469,18.7,115620.5379
20-05-2020,3.834585532,527.6281127,27.3,354.6316659,11.03167246,165746.4885,8583.524974,0.765494744,8.4,1.7,151882.9669
21-05-2020,4.148,561.6489961,24.4,382.5542875,11.84805366,175716.8433,9543.848877,0.867738452,8.4,6.3,178887.036
22-05-2020,3.181661309,473.8108924,28.9,312.9686379,9.739822748,151553.4069,7091.890017,0.604399791,8.275417528,30,108410.2656
23-05-2020,3.846481535,529.4955707,30.4,358.1799296,11.07614223,167562.9468,8658.335707,0.771624018,8.4,2,152758.1321
24-05-2020,3.882639721,532.7825845,33.2,361.4516084,11.15492141,168887.6144,8757.411287,0.781649741,8.4,38.1,155194.3377
25-05-2020,4.08199602,549.6601985,32.7,375.5740964,11.55987868,174004.0038,9236.786083,0.832441707,8.4,10.9,168509.5513
26-05-2020,3.351157805,489.0122822,33.7,327.6543048,10.10422694,157399.4827,7545.206427,0.650651476,8.3311396,0,119810.9239
27-05-2020,3.328331869,487.3559924,26.9,326.9057821,10.06437798,157298.7435,7505.150766,0.645830474,8.327052233,1,118312.2344
28-05-2020,4.010088838,544.4054756,28.1,373.0996745,11.43347134,173621.6394,9108.613325,0.817121095,8.4,0,163784.8514
29-05-2020,3.93489366,538.3660739,30.3,368.8000912,11.28843527,172265.5631,8945.34188,0.799139324,8.4,0.1,158793.0981
30-05-2020,3.924714391,537.7350578,29.3,368.8046913,11.27320429,172409.6507,8933.258288,0.797376934,8.4,0,158134.8385
31-05-2020,3.96636646,541.4136487,30.6,372.234301,11.36140773,173746.1495,9041.595086,0.808537549,8.4,0,160931.0951
01-06-2020,3.596903504,510.8229221,31.8,348.2256361,10.62715142,165472.8694,8190.140801,0.716884357,8.4,17.4,136318.7714
02-06-2020,3.936715431,539.3286443,32,371.4711725,11.3112138,173732.1389,8993.135393,0.802514624,8.4,7.1,158990.5225
03-06-2020,3.964583263,541.8291783,32.2,373.8894699,11.37115558,174695.4169,9067.731589,0.810123404,8.4,0,160865.0777
04-06-2020,3.601162748,511.7124507,30.3,350.1907455,10.64828702,166511.2452,8228.789972,0.719874446,8.4,25.9,136652.8156
05-06-2020,4.148,590.9799515,28.7,413.9760747,11.956,188939.9672,10452.35099,0.957772189,8.4,0,195200
06-06-2020,4.045690706,549.0631818,30,380.7905482,11.5445823,177422.334,9282.495456,0.832111109,8.4,55.9,166316.7558
07-06-2020,3.440603777,498.7775997,32.2,340.8864293,10.3376732,163546.609,7878.055073,0.681337553,8.375783692,47,125990.5894
08-06-2020,4.120955229,555.6018013,33.2,386.646499,11.70140291,179646.7384,9472.429478,0.851887286,8.4,68.1,171359.3705
09-06-2020,3.527640424,506.2770286,33.3,347.4636615,10.51756128,166010.2139,8094.372471,0.703984009,8.4,5.1,131816.1195
10-06-2020,4.148,560.4020202,33.4,391.0168258,11.81651804,181324.6307,9612.647828,0.866423919,8.4,0,175039.8518
11-06-2020,4.148,572.0873259,32.8,400.5943567,11.956,184740.8956,9942.350128,0.901538646,8.4,38.1,184319.0302
12-06-2020,3.593234903,512.036567,30.9,352.7590832,10.65567328,168055.9797,8263.180015,0.721439033,8.4,73.9,136216.5718
13-06-2020,4.148,566.7304685,30.2,396.6955245,11.956,183484.4475,9796.597127,0.885567245,8.4,0.4,179917.0753
14-06-2020,4.04922638,550.1802525,28.3,383.6126048,11.57106418,178949.4076,9334.915095,0.83595693,8.4,0,166629.5343
15-06-2020,4.148,562.8689538,30.8,393.8967048,11.87557038,182586.0804,9691.658377,0.874057182,8.4,10.4,176740.3908
16-06-2020,4.148,595.8166755,29.4,420.3638681,11.956,191880.0698,10615.38943,0.972928301,8.4,0,195200
17-06-2020,3.812724114,530.6111587,30.1,368.2842549,11.10135035,173675.9228,8790.564653,0.777333501,8.4,0,150875.7819
18-06-2020,3.627481889,515.2001472,29.5,356.0160353,10.73147577,169398.9923,8359.720593,0.731116006,8.4,0,138528.7218
19-06-2020,3.578275038,511.1150836,29.9,352.7843454,10.63342807,168278.0707,8245.737448,0.718870142,8.4,0,135249.7181
20-06-2020,3.605413436,513.3817863,31.6,354.609829,10.68782687,168920.3802,8309.338017,0.725673359,8.4,0,137059.429
21-06-2020,3.875618093,535.8936715,30.7,372.6072157,11.22811418,175216.0752,8939.537911,0.793205906,8.4,0,155072.5885
22-06-2020,4.028210949,548.5942354,30.7,382.7313059,11.53293389,178749.337,9294.755063,0.831298272,8.4,0,165243.9924
23-06-2020,4.003804996,546.5345657,31.8,381.0229804,11.48351212,178134.4769,9236.420047,0.825103722,8.4,0,163614.5074
24-06-2020,4.148,563.1935787,32.8,394.2653907,11.88334285,182745.6026,9701.942718,0.87505901,8.4,0,176967.2617
25-06-2020,3.904694088,538.1926766,28.6,374.1556832,11.28333972,175676.7227,9000.722615,0.80002835,8.4,0.2,156999.369
26-06-2020,4.148,581.9232237,27.8,409.0069816,11.956,187837.4396,10223.71829,0.931185844,8.4,0,192023.9112
27-06-2020,3.799173696,529.2754631,31.5,366.7315203,11.06937597,172997.046,8747.856978,0.773202228,8.4,0.3,149953.071
28-06-2020,4.148,601.46,27.9,439.1558594,11.956,195200,11224,1.0004,8.4,0.8,195200
29-06-2020,4.119843136,555.8330149,29.3,387.5909078,11.70682294,180189.6885,9487.229418,0.852775712,8.4,0.3,171315.5813
30-06-2020,3.574052011,510.2526342,30.3,350.8973171,10.61293278,167282.8027,8208.465023,0.715975761,8.4,0,134920.3431
01-07-2020,4.148,601.46,32.8,531.31,11.956,195200,11224,1.0004,8.283079833,0,195200
02-07-2020,4.148,601.46,31.2,531.31,11.956,195200,11224,1.0004,8.4,0,195200
03-07-2020,4.148,601.46,30.1,531.31,11.956,195200,11224,1.0004,8.363939214,0,195200
04-07-2020,4.148,601.46,30.7,531.31,11.956,195200,11224,1.0004,8.4,0,195200
05-07-2020,4.148,601.46,29,531.31,11.956,195200,11224,1.0004,8.4,0,195200
06-07-2020,4.148,601.46,29.3,531.31,11.956,195200,11224,1.0004,8.371987101,0.3,195200
07-07-2020,4.148,601.46,30.2,531.31,11.956,195200,11224,1.0004,8.291937482,0,195200
08-07-2020,4.148,601.46,30.8,531.31,11.956,195200,11224,1.0004,8.222322944,37.1,195200
09-07-2020,4.148,601.46,29.6,531.31,11.956,195200,11224,1.0004,8.326191769,15,195200
10-07-2020,4.148,601.46,28.1,531.31,11.956,195200,11224,1.0004,8.4,0,195200
11-07-2020,4.148,601.46,28.8,531.31,11.956,195200,11224,1.0004,8.385861747,0,195200
12-07-2020,4.148,601.46,28.6,531.31,11.956,195200,11224,1.0004,8.236453898,0,195200
13-07-2020,4.148,601.46,28.5,531.31,11.956,195200,11224,1.0004,8.374769844,1.1,195200
14-07-2020,4.148,601.46,29.4,531.31,11.956,195200,11224,1.0004,8.392257097,3.3,195200
15-07-2020,4.148,601.46,30.5,531.31,11.956,195200,11224,1.0004,8.261463957,0,195200
16-07-2020,4.148,601.46,31.9,531.31,11.956,195200,11224,1.0004,8.361198437,7.1,195200
17-07-2020,4.148,601.46,31.7,531.31,11.956,195200,11224,1.0004,8.3474761,31,195200
18-07-2020,4.148,601.46,32.2,531.31,11.956,195200,11224,1.0004,8.223041812,0.3,195200
19-07-2020,4.148,601.46,27.3,531.31,11.956,195200,11224,1.0004,8.368656783,29,195200
20-07-2020,4.148,601.46,27.3,531.31,11.956,195200,11224,1.0004,8.384352617,3,195200
21-07-2020,4.148,601.46,28.2,531.31,11.956,195200,11224,1.0004,8.4,15,195200
22-07-2020,4.148,601.46,27.8,531.31,11.956,195200,11224,1.0004,8.4,0,195200
23-07-2020,4.126678289,592.8606845,28.4,531.31,11.65722865,195200,11224,0.980150481,8.175850909,0.8,195200
24-07-2020,4.148,601.46,27.9,531.31,11.94140761,195200,11224,1.0004,8.214673171,26.9,195200
25-07-2020,4.148,601.46,30.3,531.31,11.956,195200,11224,1.0004,8.35466118,47,195200
26-07-2020,4.148,601.46,31.8,531.31,11.956,195200,11224,1.0004,8.349103947,35.1,195200
27-07-2020,4.148,601.46,30.8,531.31,11.956,195200,11224,1.0004,8.343665148,4.1,195200
28-07-2020,4.148,601.46,29.5,531.31,11.956,195200,11224,1.0004,8.4,5.1,195200
29-07-2020,4.148,601.46,30.9,531.31,11.956,195200,11224,1.0004,8.337728108,3,195200
30-07-2020,4.148,601.46,29.1,531.31,11.956,195200,11224,1.0004,8.388242685,0,195200
31-07-2020,4.148,601.46,29.4,531.31,11.956,195200,11224,1.0004,8.364007519,0,195200
01-08-2020,4.148,601.46,30.8,531.31,11.956,195200,11224,1.0004,8.327543646,0,195200
02-08-2020,4.148,601.46,32.4,531.31,11.956,195200,11224,1.0004,8.22455257,3.9,195200
03-08-2020,4.148,601.46,33,531.31,11.956,195200,11224,1.0004,8.325531061,0,195200
04-08-2020,4.144617961,586.9903288,31.3,531.31,11.58356699,195200,11224,0.958502046,8.165787841,3,195200
05-08-2020,4.148,601.0358112,30.8,531.31,11.92702439,195200,11224,1.000256189,8.21270825,5.1,195200
06-08-2020,4.148,591.1130041,30.5,531.31,11.69535194,195200,11224,0.97009891,8.181059009,0,195200
07-08-2020,4.148,601.46,30.8,531.31,11.956,195200,11224,1.0004,8.230875548,0.1,195200
