Date,Biochemical Oxygen Demand,Conductivity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Temperature,Turbidity,Nitrate,pH,Rainfall,Total Coliform
25-01-2020,4.692321621,429.1759002,13.16384531,5965.012319,75.6770267,24.12774354,14.74876281,1.878759002,8.900649183,0,11290.67708
26-01-2020,4.769316625,432.8921766,13.23372172,6120.781976,64.18737096,24.74451315,14.47470935,1.915921766,8.929210554,0,10782.49437
27-01-2020,4.602901919,424.4396267,13.06027689,5789.710096,72.0613518,23.44454025,14.15532389,1.831396267,8.861963102,0,10365.87472
28-01-2020,4.790719644,433.7003964,13.24115506,6167.080432,72.19810421,24.93366537,14.14444023,1.924003964,8.934199521,0,10620.80082
29-01-2020,4.660733815,427.072725,13.10432231,5908.820508,65.65964926,23.92026357,14.03291551,1.85772725,8.881339221,0,10817.42172
30-01-2020,4.694061573,428.6125075,13.13089778,5977.164096,73.35119794,24.19265579,13.5754834,1.873125075,8.892798899,0,11196.56898
31-01-2020,4.64886626,426.2279487,13.07904683,5888.437376,66.92683704,23.84661341,13.99651114,1.849279487,8.873367762,0,10937.21836
01-02-2020,4.954784942,441.4009388,13.3784085,6501.913994,68.81551166,26.26510256,14.27484967,2.001009388,8.99219475,0,10362.89467
02-02-2020,4.712182072,429.1497368,13.12934918,6018.322366,68.5460039,24.3643759,13.7908181,1.878497368,8.895093116,0,11613.62957
03-02-2020,4.574007207,422.1218567,12.98482035,5743.561129,66.88361212,23.2857657,14.02393533,1.808218567,8.839130085,0,10747.79545
04-02-2020,4.80733129,433.6708806,13.21189481,6211.771696,70.32826767,25.13218998,14.11216734,1.923708806,8.929452163,0,11113.30989
05-02-2020,4.542445468,420.3114008,12.9408656,5683.535905,70.10869522,23.05554484,13.64176665,1.790114008,8.823654743,0,10550.3847
06-02-2020,4.718737344,429.0128315,13.1111221,6037.628497,60.27271225,24.45258032,13.73556194,1.877128315,8.891575914,0,10792.53726
07-02-2020,4.438148711,414.8722959,12.82460793,5477.932617,71.75601679,22.25196935,13.56942256,1.735722959,8.779649891,0,10890.64756
08-02-2020,4.513259966,418.5188469,12.89390521,5629.608621,60.30703682,22.85198018,13.59733963,1.772188469,8.807790649,0,11016.7736
09-02-2020,4.701952888,427.8466054,13.07689747,6008.41963,70.43261566,24.34616755,13.45774045,1.865466054,8.880676478,0,10937.68415
10-02-2020,4.7658493,430.9366945,13.13520821,6137.608872,70.65171925,24.85753547,13.535132,1.896366945,8.904458117,0,10849.67864
11-02-2020,4.689042411,426.9938057,13.05293229,5985.362354,62.06566474,24.26083118,14.10387876,1.856938057,8.872873458,0,10380.23281
12-02-2020,4.647909385,424.8368275,13.00644849,5904.433994,64.5232752,23.94484884,13.49074048,1.835368275,8.855362727,0,10265.72446
13-02-2020,4.619779494,423.3322533,12.97308768,5849.481942,61.74496989,23.73107645,13.73577634,1.820322533,8.843000831,0,10593.93655
14-02-2020,4.465776543,415.5363023,12.81397521,5542.753419,65.01111762,22.52599837,13.55676635,1.742363023,8.781112485,0,10806.76764
15-02-2020,4.557765345,420.0422435,12.90097741,5727.977672,64.53169105,23.25768175,13.9652272,1.787422435,8.81610153,0,10350.80612
16-02-2020,4.58643,421.3843099,12.92477985,5786.522537,68.55425304,23.49056616,13.98059718,1.800843099,8.826190418,0,10826.29882
17-02-2020,4.775041317,430.7260686,13.1086548,6164.929264,70.45761329,24.98268732,13.84927432,1.894260686,8.899281394,0,10959.1141
18-02-2020,4.680393319,425.9072472,13.00939765,5976.785552,70.66766376,24.24423232,13.69027445,1.846072472,8.860884264,0,10042.14529
19-02-2020,4.408927225,412.2499324,12.73345103,5434.973499,63.09623479,22.11331899,13.53702512,1.709499324,8.752905354,0,10058.39508
20-02-2020,4.670185205,425.2312576,12.9903584,5958.577114,64.33219441,24.17689159,13.27666329,1.839312576,8.854692303,0,10310.18332
21-02-2020,4.576429126,420.46434,12.89238293,5772.119802,58.60994549,23.44488416,14.05723309,1.7916434,8.816742225,0,10467.68105
22-02-2020,4.535789426,418.3557253,12.84765631,5691.862132,61.85130704,23.13092036,13.35529385,1.770557253,8.799736703,0,10137.84897
23-02-2020,4.695982324,426.291247,13.00389596,6013.236237,68.49892573,24.39811824,13.70199232,1.84991247,8.861832027,0,10840.54435
24-02-2020,4.745895285,428.7153003,13.04999054,6114.016757,70.88275187,24.79677107,13.78823685,1.874153003,8.880543235,0,10474.99214
25-02-2020,4.730008817,427.8519317,13.03042167,6083.164422,59.93245199,24.67711739,13.36425694,1.865519317,8.873382617,0,10316.94448
26-02-2020,4.502053453,416.3876886,12.79892097,5628.140026,62.28939912,22.88742751,13.75565838,1.750876886,8.782764036,0,9743.754465
27-02-2020,4.566382803,419.540271,12.85984311,5757.650527,64.3609019,23.39898814,13.67333633,1.78240271,8.807252165,0,9778.862652
28-02-2020,4.644863668,423.403038,12.93505591,5915.429277,65.4472201,24.02177262,13.90587372,1.82103038,8.837345992,0,10377.04028
29-02-2020,4.723950473,427.2987288,13.01101475,6074.384877,61.21701749,24.64912142,13.33602704,1.859987288,8.867712852,0,9447.681929
01-03-2020,4.536587544,417.8745773,12.82066488,5700.405752,65.84260606,23.17823262,13.11743056,1.765745773,8.793212945,0,10636.68154
02-03-2020,4.571374587,419.5605853,12.85260691,5770.691096,62.35048002,23.45634668,13.30497679,1.782605853,8.806208577,0,10181.71938
03-03-2020,4.452084256,413.5454013,12.73061432,5532.785997,64.03318819,22.52104229,13.4762865,1.722454013,8.758578952,0,11469.14984
04-03-2020,4.43843169,412.8147973,12.71440303,5506.120541,66.1056267,22.41731938,13.42842859,1.715147973,8.752574324,0,11104.85156
05-03-2020,4.69142812,425.4193491,12.96498508,6012.717,63.98839288,24.41298181,13.30465538,1.841193491,8.851585127,0,10148.85841
06-03-2020,4.758494139,428.7300996,13.02978175,6147.416377,62.24455992,24.94441113,12.91114236,1.874300996,8.877430667,0,10170.38437
07-03-2020,4.575248176,419.527983,12.84441213,5781.455364,63.43648555,23.50466484,13.50761751,1.78227983,8.804764035,0,10583.57892
08-03-2020,4.710111988,426.2340989,12.97729863,6051.677316,63.46800314,24.56950388,13.8816754,1.849340989,8.85737348,0,10846.99202
09-03-2020,4.626989489,422.043654,12.89234573,5885.889917,62.34916409,23.91769837,13.49175573,1.80743654,8.824197694,2.7,9568.274193
10-03-2020,4.497658938,415.5455715,12.76133225,5627.64955,62.73081979,22.90183223,13.52224535,1.742455715,8.772866047,2.7,9506.495046
11-03-2020,4.624143289,421.8410084,12.88628163,5881.001993,69.76930421,23.90003819,13.50716989,1.805410084,8.822285335,0,9945.312051
12-03-2020,4.772363455,429.2260187,13.03311523,6177.788964,65.7808977,25.06917319,13.45741905,1.879260187,8.880298551,0,10399.99734
13-03-2020,4.571399892,419.1546331,12.83091395,5776.17127,62.48707138,23.48861028,13.58857087,1.778546331,8.800874479,0,10363.41526
14-03-2020,4.773707074,429.2495822,13.0321326,6181.05777,66.24103429,25.08318732,13.44827061,1.879495822,8.880255128,0,10578.28768
15-03-2020,4.241468061,402.620025,12.49895456,5116.814497,62.29031029,20.89371529,13.26490438,1.61320025,8.670481151,0,9710.685561
16-03-2020,4.677866736,424.4251608,12.93456401,5989.809153,68.01203682,24.33109052,13.13918361,1.831251608,8.842097455,0,9282.853182
17-03-2020,4.5839808,419.718879,12.84003889,5802.197079,64.93478881,23.59277488,13.2757285,1.78418879,8.804977205,0,10490.20992
18-03-2020,4.534524032,417.2368724,12.79009314,5703.40579,63.10540644,23.20407343,13.41692304,1.759368724,8.785385718,0,9846.235672
19-03-2020,4.583855296,419.6970866,12.83908579,5802.152971,65.21156372,23.5930085,13.25557927,1.783970866,8.804724155,0,9391.676403
20-03-2020,4.319615793,406.4815835,12.57465813,5273.721002,57.5160203,21.51266027,13.41500079,1.651815835,8.700646557,0,10215.40159
21-03-2020,4.544105786,417.7053776,12.7991105,5722.710397,59.20713355,23.28035358,13.44656178,1.764053776,8.789019184,0,10462.21464
22-03-2020,4.617456197,421.3750149,12.8725738,5869.382995,58.95408575,23.85774919,13.54706858,1.800750149,8.817925078,0,10113.86374
23-03-2020,4.760025914,428.5084393,13.01540691,6154.456579,64.05413805,24.97995651,13.66225865,1.872084393,8.874119699,0,9986.750372
24-03-2020,4.506875138,415.8586595,12.76266994,5648.051574,70.1207523,22.98603237,13.3577944,1.745586595,8.774555863,0,10101.76676
25-03-2020,4.470510362,414.0509978,12.72686928,5575.180996,72.0352264,22.69886272,13.00792068,1.727509978,8.760377828,0,10023.05457
26-03-2020,4.510090862,416.0434147,12.76716401,5654.163436,65.98280344,23.00946572,13.25511788,1.747434147,8.776136449,0,9652.872644
27-03-2020,4.690826209,425.0963849,12.94876351,6015.418092,65.48165004,24.43130287,13.35720678,1.837963849,8.847504734,0,9896.885735
28-03-2020,4.617208619,421.4345144,12.87615973,5867.929458,56.73674797,23.85014003,12.88353142,1.801345144,8.818770893,0,10370.95489
29-03-2020,4.50919546,416.055666,12.76930975,5651.612347,61.56027014,22.99792543,13.70689938,1.74755666,8.776532241,0,10298.54169
30-03-2020,4.642808136,422.7609034,12.90423462,5918.509653,60.65920599,24.04805647,13.3952633,1.814609034,8.829458539,0,10244.11355
31-03-2020,4.591230237,420.2093987,12.85411754,5814.988649,61.33175318,23.63977455,13.461441,1.789093987,8.809511732,0,9805.496245
01-04-2020,4.703327187,425.8444153,12.96782351,6038.780297,63.09677988,24.5200522,13.7174549,1.845444153,8.854040308,0,10120.52327
02-04-2020,4.492685669,415.345278,12.75893871,5617.058078,61.98266096,22.85886397,13.21714263,1.74045278,8.771542843,0,9365.703975
03-04-2020,4.541899255,417.8416559,12.81005622,5715.009268,56.28779195,23.2435616,13.53014528,1.765416559,8.791386756,0,10269.11514
04-04-2020,4.535508851,417.5605837,12.80571637,5701.71582,66.72972627,23.19021606,13.36412274,1.762605837,8.789375416,0,10751.91831
05-04-2020,4.401362199,410.894437,12.67376631,5432.873371,59.84795187,22.13070022,13.35350735,1.69594437,8.737102271,0,9652.743506
06-04-2020,4.626885086,422.2144931,12.90163116,5883.333655,64.90518229,23.90301337,13.2129109,1.809144931,8.826467079,0,9998.468024
07-04-2020,4.624607639,422.1472452,12.90184035,5878.157101,71.95807267,23.8814095,13.84143587,1.808472452,8.826182316,0,10354.8669
08-04-2020,4.594404788,420.6864261,12.87426808,5817.093753,60.61872695,23.63970804,13.33286033,1.793864261,8.814938718,0,10715.03082
09-04-2020,4.56638984,419.3376863,12.84902688,5760.370421,54.55053042,23.4150228,13.6163028,1.780376863,8.804591727,0,10075.59216
10-04-2020,4.418981899,412.0219659,12.70453502,5464.825516,63.17415197,22.2500251,12.97332234,1.707219659,8.747274646,0,9991.731133
11-04-2020,4.547987396,418.5295702,12.83659809,5722.072119,68.53492341,23.2613023,13.76075716,1.772295702,8.798816565,0,9514.873682
12-04-2020,4.560682978,419.2243143,12.85249181,5746.66375,71.88152442,23.35654585,13.74029473,1.779243143,8.804601769,0,10314.4375
13-04-2020,4.505239049,416.514701,12.80038564,5634.941453,59.81908069,22.91505169,13.51029796,1.75214701,8.78359475,0,11063.48905
14-04-2020,4.589686824,420.8022721,12.88830981,5802.967903,66.48299859,23.57486232,13.44094279,1.795022721,8.817697318,0,10401.99539
15-04-2020,4.664646819,424.6180344,12.96688381,5951.984393,62.90809174,24.15976287,13.61373869,1.833180344,8.848098399,0,10299.12728
16-04-2020,4.856159688,434.2640004,13.16214721,6334.072496,64.37102472,25.66220101,14.10755602,1.929640004,8.924420034,0,10442.04935
17-04-2020,4.642185674,423.6381614,12.95205915,5905.152979,74.94678506,23.97162911,13.09291341,1.823381614,8.841134487,0,10327.25356
18-04-2020,4.656240892,424.4163015,12.9701346,5932.258356,59.24602568,24.07636474,13.75448635,1.831163015,8.847657267,0,10034.28435
19-04-2020,4.617711506,422.5677068,12.93575852,5854.161258,66.04292345,23.7668519,13.3398755,1.812677068,8.833510193,0,10670.69157
20-04-2020,4.387231706,411.1240636,12.70956387,5392.130369,66.96521528,21.94572381,13.58243637,1.698240636,8.743824533,0,10456.42818
21-04-2020,4.631412158,423.4158813,12.95816006,5879.387339,69.43054363,23.86188524,13.54109311,1.821158813,8.841045119,0,10390.92287
22-04-2020,4.64640554,424.2507692,12.97769845,5908.237849,65.78063876,23.97323321,13.5123056,1.829507692,8.848066383,0,10026.80091
23-04-2020,4.955676867,439.801953,13.29164272,6525.612271,66.6978188,26.4015415,13.6359638,1.98501953,8.970976584,0,10909.6548
24-04-2020,4.622614814,423.2388405,12.96338013,5858.288297,64.151952,23.77191981,13.36854048,1.819388405,8.841030764,0,10681.26838
25-04-2020,4.689650185,426.6829451,13.0353401,5991.127891,66.79262142,24.29248682,13.936499,1.853829451,8.868634401,0,10232.74313
26-04-2020,4.651362493,424.8632152,13.00210065,5913.290448,64.58589138,23.98355582,13.23830564,1.835632152,8.854802694,0,10840.87701
27-04-2020,4.511872885,417.9856799,12.86778145,5633.01863,68.39090308,22.87757897,13.85050731,1.766856799,8.801157772,0,10285.76478
28-04-2020,4.810063154,432.9944003,13.17126276,6228.076405,64.74677477,25.21772226,13.65030841,1.916944003,8.919857444,0,10193.93044
29-04-2020,4.765153989,430.8503815,13.13176369,6136.905552,67.72699519,24.85611944,13.45612147,1.895503815,8.903507896,0,10219.33345
30-04-2020,4.774956166,431.4441322,13.14709343,6155.128016,66.31694038,24.92514117,13.82567013,1.901441322,8.908727149,0,9851.276843
01-05-2020,4.563940862,420.9991802,12.94172151,5731.68656,70.85976769,23.25527157,13.39996186,1.796991802,8.827038885,0,10723.34718
02-05-2020,4.862625784,436.0413801,13.24616397,6327.617025,66.5176444,25.59862107,13.82710548,1.947413801,8.946048089,0,9864.015612
03-05-2020,4.511572049,418.5987553,12.90098021,5624.042059,60.10495011,22.82575212,13.47761983,1.772987553,8.80928234,0,10111.98838
04-05-2020,4.769371076,431.6008443,13.1647599,6138.144945,71.81764163,24.84683599,13.97862122,1.903008443,8.912249643,0,9807.916057
05-05-2020,4.978356496,442.1642955,13.37983494,6554.593383,63.71112082,26.48339991,13.64950737,2.008642955,8.996025795,0,10584.95256
06-05-2020,4.57979266,422.3522925,12.98746783,5755.916529,64.82602949,23.33595328,13.79297941,1.810522925,8.840635686,0,10579.83781
07-05-2020,4.639185234,425.4400841,13.05316243,5873.126168,65.20496033,23.79430716,14.00582763,1.841400841,8.865569283,0,10532.33247
08-05-2020,4.729365535,430.0692013,13.14974817,6051.88541,72.87117517,24.49493141,13.75895921,1.887692013,8.902649483,0,10279.59865
09-05-2020,4.658462004,426.6460305,13.08535162,5908.451604,59.6603216,23.92702915,13.96486319,1.853460305,8.876335832,0,10250.53398
10-05-2020,4.531249905,420.4092986,12.96474609,5652.375763,79.91722649,22.91560528,13.61984774,1.791092986,8.82787796,0,10894.72549
11-05-2020,4.74275784,431.1103994,13.18295823,6073.715582,72.15358622,24.57112415,14.18974387,1.898103994,8.912798458,0,10528.99094
12-05-2020,4.605087649,424.3543871,13.0520879,5796.675234,69.15054656,23.47706773,14.50328905,1.830543871,8.86027079,0,10880.53331
13-05-2020,4.806178271,434.5381713,13.26007202,6197.133102,68.26319761,25.05028104,14.79007262,1.932381713,8.94113656,0,10444.26322
14-05-2020,4.63537711,426.1290839,13.09625595,5853.784509,69.73493209,23.69507738,14.13020237,1.848290839,8.875610782,0,10872.35629
15-05-2020,4.955175948,442.2516748,13.42312941,6491.613531,70.80931298,26.20273365,14.33377933,2.009516748,9.003256638,0,11322.0285
16-05-2020,4.665127901,427.8835608,13.1402434,5909.726926,71.46115907,23.90831688,13.70815423,1.865835608,8.890826808,0,11071.19013
17-05-2020,4.730040691,431.2650882,13.21240355,6037.740666,71.30092454,24.40874137,14.56930525,1.899650882,8.91816633,0,10713.37928
18-05-2020,4.880673388,438.9341701,13.37036676,6337.173433,69.70863672,25.584003,14.41226218,1.976341701,8.979274309,0.2,10991.4096
19-05-2020,4.627521995,426.415566,13.12462686,5829.01777,68.80076241,23.57974276,14.11997417,1.85115566,8.881432102,0.2,10824.88429
20-05-2020,4.819283177,436.1440681,13.32387834,6210.667565,69.1635278,25.07861484,14.58522577,1.948440681,8.958771714,0,10942.98723
21-05-2020,4.963023898,443.4729828,13.47518591,6496.257291,69.18644997,26.19925999,14.23472065,2.021729827,9.017224473,0,10839.5735
22-05-2020,4.599552438,425.442682,13.11935565,5767.404072,74.4397443,23.32599871,14.21167363,1.84142682,8.876005686,0,10924.89832
23-05-2020,4.833900405,437.3047039,13.36141686,6234.171693,72.57436267,25.15987061,14.47767181,1.960047039,8.970166612,0,11092.42151
24-05-2020,4.850267173,438.2689741,13.38556666,6264.959472,59.30460666,25.2772521,14.11603106,1.969689741,8.978525337,0,10657.46626
25-05-2020,4.923422754,442.0739501,13.46657275,6409.308008,73.20273193,25.84168999,14.67505518,2.007739501,9.009258466,0,10673.41891
26-05-2020,4.673964703,429.7494661,13.22503036,5908.412994,71.64358615,23.86576688,14.17702477,1.884494661,8.912994384,0,10556.17044
27-05-2020,4.670340598,429.7178568,13.2293847,5899.170173,71.02982218,23.82545142,14.20845147,1.884178568,8.913530773,0,10500.43453
28-05-2020,4.911359194,441.9195158,13.47844218,6379.197642,69.82181944,25.7113672,14.27425,2.006195158,9.010398056,0,10671.47464
29-05-2020,4.889874494,440.9970984,13.46505443,6334.204005,75.78736777,25.53024218,14.72858775,1.996970984,9.003931871,0,11221.3175
30-05-2020,4.891103555,441.2114127,13.47443608,6334.623979,75.31838906,25.52788351,14.40958604,1.999114127,9.006421806,0,10845.88711
31-05-2020,4.910469994,442.3335941,13.50200837,6371.305396,68.96879526,25.66826024,14.25462794,2.010335941,9.016065541,0,11407.36951
01-06-2020,4.787332495,436.3315312,13.38712751,6122.966239,73.6707445,24.68648371,14.47413858,1.950315312,8.969617865,0,11250.71035
02-06-2020,4.910458735,442.6435621,13.51855875,6367.142466,68.62548829,25.64372033,14.65098631,2.013435621,9.020136317,0,10513.43745
03-06-2020,4.925489763,443.5516929,13.54194068,6395.116794,67.2799279,25.74974578,14.39047395,2.022516929,9.028108894,0,11539.07984
04-06-2020,4.804891969,437.679197,13.42973722,6151.822624,70.35833877,24.78776365,14.42939271,1.96379197,8.982694982,0,11624.68071
05-06-2020,5.139948823,454.5902011,13.77322935,6819.827515,76.24273229,27.41355295,15.28982124,2.132902011,9.116682737,0,10963.46497
06-06-2020,4.970586736,446.2809788,13.61234097,6478.984915,76.8002623,26.06748281,14.56674477,2.049809788,9.052089816,0,11528.69996
07-06-2020,4.766560344,436.2392148,13.41682422,6068.804719,75.33645224,24.44841234,14.73518676,1.949392148,8.973858371,0,11068.87377
08-06-2020,5.008713358,448.5070475,13.66752028,6550.974988,76.3577878,26.34251623,14.75599773,2.072070475,9.07129633,0,11459.10902
09-06-2020,4.809048656,438.6845734,13.47642949,6149.502103,75.77616006,24.75769488,14.77440348,1.973845734,8.994797904,0,10966.91621
10-06-2020,5.040319942,450.4094299,13.71630302,6609.894113,71.58053219,26.56602846,15.07150863,2.091094299,9.087966287,0,10792.39858
11-06-2020,5.095051368,453.3077769,13.77966248,6717.199955,75.88590288,26.98424632,15.18687001,2.120077769,9.111637133,0,11356.6814
12-06-2020,4.851252931,441.2800663,13.54451532,6227.440267,77.50611988,25.05180106,14.90077152,1.999800663,9.017782252,0,11482.42922
13-06-2020,5.085416292,453.150833,13.78735061,6693.599007,77.5472078,26.88280401,14.6969382,2.11850833,9.112106393,0,11405.15377
14-06-2020,5.023094474,450.19768,13.73371881,6566.782862,79.42036839,26.37925126,15.36729909,2.0889768,9.089708537,0,11132.71041
15-06-2020,5.082690287,453.3406996,13.80202017,6683.798104,77.80688471,26.83565696,15.05202042,2.120406996,9.115313568,0,11458.66934
16-06-2020,5.22681003,460.7101583,13.9548584,6969.857968,76.66522684,27.95758631,15.54843311,2.194101583,9.174198921,0,11740.87745
17-06-2020,4.962390767,447.652861,13.69916798,6438.837232,79.62170263,25.8626578,14.57128572,2.06352861,9.072244694,0,11648.44953
18-06-2020,4.9054751,444.9708892,13.65098892,6322.821746,75.66179954,25.4016044,15.22405925,2.036708892,9.051986708,0,11762.38858
19-06-2020,4.89588033,444.6550593,13.65013595,6301.446757,72.62144795,25.31314884,15.69453456,2.033550593,9.050360272,0,11464.85991
20-06-2020,4.912892094,445.6696047,13.67589209,6333.284188,75.57871487,25.43418972,15.15027091,2.043696047,9.059209486,0,12193.92452
21-06-2020,5.01435942,450.9069283,13.78610381,6534.032743,73.58053055,26.22023502,15.21551611,2.096069283,9.101308921,0,11326.70416
22-06-2020,5.075126708,454.1092013,13.85561289,6653.38187,74.06472524,26.68581141,15.38063315,2.128092013,9.127384082,0,11987.90478
23-06-2020,5.074584673,454.245911,13.86380746,6650.113649,76.30495364,26.66864488,15.19640133,2.12945911,9.12932044,0,12279.74673
24-06-2020,5.152134951,458.2870907,13.95008659,6803.031995,74.05467093,27.26638992,15.29180235,2.169870907,9.16199989,0,12039.94984
25-06-2020,5.056362594,453.6619443,13.86303271,6609.307658,76.11841952,26.49940509,15.31795791,2.123619443,9.126439534,0,11806.80739
26-06-2020,5.246927533,463.3534203,14.06230319,6988.261149,70.29471967,27.98706375,15.27704387,2.220534203,9.203607213,0,11709.89277
27-06-2020,5.036321058,452.9860346,13.86038674,6564.875694,78.53929119,26.31591529,15.78112589,2.116860346,9.122829572,0,12333.07967
28-06-2020,5.422981898,472.4816752,14.25571952,7336.029393,77.94803327,29.34768579,15.61862988,2.311816752,9.27719209,0,11423.2766
29-06-2020,5.164550024,459.7222928,14.0059389,6817.002828,75.04661433,27.3000166,15.59761788,2.184222928,9.177576014,0,11622.84791
30-06-2020,4.983780793,450.8456068,13.83379771,6453.307356,80.88714893,25.86389859,15.77169048,2.095456068,9.108530065,0,11867.95836
01-07-2020,4.964163426,450.0260307,13.82278259,6411.922058,82.16262144,25.69673095,15.5314255,2.087260307,9.102923388,0,12517.85598
02-07-2020,5.168942946,460.4257677,14.03613604,6819.337622,72.68002407,27.29650979,15.43407631,2.191257677,9.185654971,0,12217.79486
03-07-2020,5.086764339,456.4770194,13.96250047,6652.844646,76.1124218,26.63682138,15.50969391,2.151770194,9.155403315,0,11730.97497
04-07-2020,5.213268108,462.9617634,14.09751387,6903.724773,76.30071177,27.6203506,15.69512452,2.216617634,9.207301855,0,12008.16578
05-07-2020,5.190105718,461.962526,14.08282519,6855.281568,75.86195604,27.42545919,15.45740825,2.20662526,9.20026787,0,11918.81624
06-07-2020,5.128136129,459.0222079,14.02929088,6729.233572,82.81416775,26.92505602,15.63101399,2.177222079,9.177946002,0,11908.80397
07-07-2020,5.03718764,454.6321771,13.94673671,6545.238009,79.12524931,26.19653297,15.65846541,2.133321771,9.144205044,0,12578.42278
08-07-2020,4.959651887,450.911969,13.87755187,6388.078778,79.064698,25.57368614,16.36051221,2.09611969,9.115734006,0,11708.92831
09-07-2020,5.102596965,458.2149418,14.02880195,6671.892685,72.64540909,26.68697662,15.1474697,2.169149418,9.174055151,0,12870.46109
10-07-2020,5.275291575,467.0044845,14.2097532,7015.217744,82.90748352,28.03458677,15.83735772,2.257044845,9.24407681,0,12598.87312
11-07-2020,5.200898942,463.4387122,14.14356642,6864.381016,75.97011227,27.43670308,16.35207923,2.221387122,9.216807524,0,12724.57914
12-07-2020,5.022633734,454.678313,13.9734538,6505.812452,81.12384502,26.02100371,15.97527375,2.13378313,9.148630424,0,12158.05776
13-07-2020,5.209921362,464.194512,14.16883838,6878.363471,82.1547314,27.48375529,16.16605682,2.22894512,9.224358068,0,12302.61324
14-07-2020,5.243896718,466.044009,14.21085262,6944.304462,86.48300671,27.73940935,16.03019051,2.24744009,9.239712266,0,11838.83134
15-07-2020,5.089692662,458.4834022,14.06462701,6633.901736,76.51175303,26.51342497,15.86525114,2.171834022,9.180965209,0,12209.89847
16-07-2020,5.228391839,465.5667794,14.21124185,6909.321179,70.19190871,27.59385799,15.49499085,2.242667794,9.237518933,0,12622.61375
17-07-2020,5.223130449,465.4509069,14.21383096,6896.835773,82.5929794,27.54083941,16.14606264,2.241509069,9.237379238,0,12952.86411
18-07-2020,5.077390868,458.3098597,14.0758744,6603.410851,88.94703604,26.38179295,15.92605919,2.170098597,9.181916566,0,12061.55931
