Date,Biochemical Oxygen Demand,Conductivity,Temperature,Turbidity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Total Coliform
28-02-2020,3.49639192,398.3104132,21.9,116.3403826,7.096367821,121258.7822,133.7862115,1.181878011,7.289293406,0,283327.2436
29-02-2020,3.698387643,427.1944825,23.1,135.2926341,7.470290851,139135.8286,152.2749948,1.375890051,7.362241361,0,311680.8737
01-03-2020,3.359071647,374.8726719,24.4,100.1056743,6.761396644,102866.7338,116.6215794,1.028538916,7.225344123,0,261538.2731
02-03-2020,3.471020069,390.2318244,25.9,110.0374892,6.954846443,111709.8043,126.0840898,1.132403123,7.263322719,0,276823.2614
03-03-2020,3.2699163,358.6248728,23.2,88.65679172,6.52201605,89234.07579,104.231378,0.923168457,7.179932005,0,246710.2105
04-03-2020,3.283358409,359.1919552,23.2,88.72376555,6.518110679,88200.05633,103.8237675,0.9284354,7.179668968,0,247701.1231
05-03-2020,3.83842788,440.9957229,22.4,142.9469373,7.597302418,141316.5988,157.5699254,1.475287855,7.389311001,0,327223.098
06-03-2020,4.015699238,466.1227869,23.9,159.38414,7.92074949,156641.8642,173.5278263,1.644302783,7.452493269,0,351959.727
07-03-2020,3.684369424,414.9531217,22.8,124.95545,7.226854992,121096.2584,138.6176885,1.304679573,7.318518551,0,302944.8534
08-03-2020,3.999172869,460.6973278,24.9,155.1346944,7.82509704,150153.9392,168.3134817,1.611155112,7.434959978,0.1,347615.2574
09-03-2020,3.871020386,439.9924647,23.9,141.0133399,7.537306557,134906.7061,153.7068159,1.474642681,7.379691608,0.3,328053.2964
10-03-2020,3.648866771,405.1821906,25.4,117.4872532,7.06140246,110250.759,129.6937018,1.244099553,7.287968898,0,294857.7058
11-03-2020,3.946258436,448.2989082,25.7,145.911464,7.624486938,137541.4626,157.6293129,1.533074626,7.397602199,0.4,336993.0072
12-03-2020,4.287652659,498.0116512,26.9,178.7320894,8.275483941,169225.2698,189.9599117,1.866027673,7.524274296,0,385505.7979
13-03-2020,3.919515906,441.2908332,28.2,140.5961672,7.507335821,129949.5555,151.3326807,1.48942766,7.375919602,0,331134.0087
14-03-2020,4.370444596,507.4263614,22.1,184.363731,8.377244859,172574.6904,194.6077994,1.931873515,7.545019028,0,395524.4143
15-03-2020,3.32895625,349.6963094,24.3,78.88692538,6.262255568,65953.15858,88.6375582,0.881885271,7.135650816,0,243512.3499
16-03-2020,4.255050448,487.1010611,26.2,170.1661022,8.082376592,156085.6504,179.4224551,1.799465029,7.488901761,0,376798.05
17-03-2020,4.103660716,462.8810926,26.7,153.6950081,7.747484487,138466.2525,162.4563834,1.639548837,7.424515229,0,353847.1713
18-03-2020,4.042304184,452.164421,26.3,146.2257506,7.592623025,129847.4126,154.4915971,1.569656352,7.395018929,0,343949.9938
19-03-2020,4.181399071,471.5142277,27.2,158.8005471,7.838638174,141271.6889,166.5704606,1.700208322,7.443212316,0,363117.456
20-03-2020,3.683228583,395.2734423,26.7,107.6481134,6.810105876,88968.13795,114.9218366,1.193490482,7.244400652,0,289880.9191
21-03-2020,4.177651102,467.9212709,25.6,155.7546836,7.766752434,135923.3349,162.5321061,1.67936375,7.430313687,0,360570.1454
22-03-2020,4.364763739,494.4727299,24.3,173.1303647,8.108781618,152147.7281,179.4115233,1.85792777,7.497114789,0,386699.5132
23-03-2020,4.692213418,542.0753065,24.8,204.5402447,8.731496812,182406.7468,210.3253232,2.176831998,7.618312213,0,433178.1234
24-03-2020,4.215465566,469.0492633,26.2,155.5312617,7.745838402,132247.6698,160.8205909,1.691544393,7.427808983,0,363048.7591
25-03-2020,4.178813588,462.0390603,28,150.5331519,7.640402737,126100.5745,155.3272096,1.646360891,7.407891059,0,356734.2614
26-03-2020,4.296129079,478.1258843,29.1,160.9334695,7.84294252,135353.3551,165.2328802,1.755155616,7.447657649,0.8,372746.3073
27-03-2020,4.699874089,537.179491,30.9,199.9788143,8.618391367,173252.9518,203.784349,2.150393142,7.598452326,0,430292.1904
28-03-2020,4.586565268,518.6778247,31.4,187.3212451,8.359792074,159451.7628,190.6338211,2.028592642,7.548849121,0,412867.1204
29-03-2020,4.403034409,489.6460999,30.4,167.644334,7.960817697,138633.6991,170.465015,1.836588422,7.472040336,0,385262.0018
30-03-2020,4.71000727,534.1936258,29.6,197.0210493,8.542929208,166872.067,199.3510444,2.135108751,7.585363217,0,428782.3641
31-03-2020,4.640397457,522.2578873,30.2,188.7431429,8.371963261,157458.956,190.5838068,2.057069742,7.552739445,0,417700.9738
01-04-2020,5.433613867,574.7975258,31.4,213.6818372,8.25004088,181265.9244,215.0346694,2.311182212,7.680463804,0,454780.8299
02-04-2020,5.0476032,514.4927243,30.7,173.0218158,7.422766033,139477.9917,173.8884606,1.909291599,7.522778291,0.6,396739.4519
03-04-2020,5.189059882,533.316864,30.9,185.116102,7.650629107,150448.5152,185.4983478,2.03492674,7.569567164,0,415188.4522
04-04-2020,5.217117709,535.1407247,31.1,185.8786841,7.651914019,150091.8162,185.7784624,2.047226126,7.572435055,0,417202.843
05-04-2020,4.985187495,497.9766345,31.6,160.6512483,7.133458636,123749.9125,160.070634,1.799605235,7.47456682,0,381527.8005
06-04-2020,5.483460779,570.354028,31.6,208.4535516,8.075662216,170442.8914,207.3947617,2.282260259,7.659759993,0.5,451741.7041
07-04-2020,5.518482936,573.255412,31.8,209.9407316,8.091631613,170826.2192,208.4061251,2.3017412,7.665437614,7.9,454794.2365
08-04-2020,5.496287352,567.5864911,30.4,205.7167238,7.99344962,165504.1585,203.7088002,2.264086049,7.648979303,0.3,449560.8386
09-04-2020,5.478037489,562.5224781,29.7,201.8984682,7.903459102,160593.975,199.4198681,2.230462847,7.634094157,0,444910.8096
10-04-2020,5.216730774,521.0136763,30.2,173.7862988,7.327670765,131396.3255,170.8398012,1.95387358,7.525047059,0.3,405029.3705
11-04-2020,5.516435114,563.6709573,29.9,201.787593,7.874236178,158318.9097,198.3761162,2.238390682,7.633494538,1,446506.9577
12-04-2020,5.579323409,570.8209371,28.7,206.1202243,7.947516801,161579.9206,202.2468244,2.286191554,7.65020357,0,453659.2286
13-04-2020,5.503242654,557.1413413,29.8,196.5694719,7.743222177,150964.9549,192.2373417,2.19512766,7.613101618,0.1,440674.5797
14-04-2020,5.710796608,586.0234059,30.7,215.3962875,8.106575276,168735.2796,210.6087557,2.387807201,7.685990847,0,468831.1354
15-04-2020,5.898510776,611.9466233,27.9,232.253793,8.430642439,184544.3295,227.0143232,2.560760086,7.75124772,0.5,494125.6679
16-04-2020,6.322425747,673.3177442,28.1,272.7466142,9.227520068,219300,267.0588043,2.970031282,7.908115001,0.6,553684.6329
17-04-2020,5.922009482,611.0576193,30.7,230.8221102,8.37615918,181041.0827,224.6896904,2.555093088,7.745535963,0,493731.4503
18-04-2020,5.984237319,618.2132004,29.4,235.1783725,8.450525426,184374.8502,228.6052052,2.602925143,7.762340443,0.1,500878.105
19-04-2020,5.939033376,609.2737513,30.2,228.8083662,8.310481887,176991.6121,221.7984441,2.543455836,7.737570967,0,492464.1506
20-04-2020,5.503266762,541.7702774,28.7,183.3995499,7.389781481,130579.1273,175.9569955,2.093558498,7.561489024,0.6,427436.1581
21-04-2020,6.031144802,618.8345113,23.4,234.3731993,8.396853435,180558.9688,226.502263,2.607444643,7.758983303,0,502154.7359
22-04-2020,6.092795,625.9862063,26.6,238.7426024,8.471967179,183944.7192,230.4476614,2.655245922,7.775841766,0,509288.9123
23-04-2020,6.45,721.11,26.1,302.849079,9.741952752,219300,283.8,3.300374316,7.98,0,603033.3646
24-04-2020,6.104904232,623.6783109,26.2,236.4200282,8.401361732,179686.4679,227.2907115,2.640102612,7.766687607,0,507492.5874
25-04-2020,6.270317208,646.463034,28.4,251.2244922,8.68557852,193539.4812,241.6850516,2.792120042,7.82399457,0,529731.4603
26-04-2020,6.221095776,637.0766769,26.1,244.5861471,8.541080157,185960.9873,234.6414543,2.729662187,7.798190757,0,520869.0847
27-04-2020,5.965603562,596.7743772,25.2,217.3418639,7.98460754,157788.1361,206.9969107,2.461096595,7.692519875,0,482118.6975
28-04-2020,6.45,689.7659177,24.4,278.9649426,9.205630105,218494.5028,268.2248398,3.08115512,7.931297064,0.2,572216.3603
29-04-2020,6.45,678.1281556,26.9,270.8400647,9.031844868,209465.0404,259.7100397,3.003683438,7.899734287,2,561169.6408
30-04-2020,6.45,683.083137,28.4,273.7820361,9.079551292,211514.8229,262.2674321,3.036828493,7.911067248,0,566159.7898
01-05-2020,6.175943926,620.6699202,24.7,231.817003,8.2292756,168670.2609,219.923277,2.620850642,7.748343046,9.9,506024.5048
02-05-2020,6.45,713.4945241,26.3,293.3490834,9.449103406,219300,281.0818049,3.239789973,7.98,26.9,595949.5452
03-05-2020,6.117557197,608.2470825,28.2,222.8384704,8.028241776,157971.6888,210.2033196,2.53824735,7.713407524,0.5,494401.9827
04-05-2020,6.45,688.4506118,29,275.9672774,9.080336134,210260.4952,262.9700434,3.073042849,7.9192672,7.9,572120.6764
05-05-2020,6.45,721.11,30.1,305.73,9.93329181,219300,283.8,3.4572,7.98,10.9,632100
06-05-2020,6.322633971,633.727276,26.4,238.8213486,8.316969126,171475.8473,225.1177429,2.708426043,7.775162107,8.9,519589.413
07-05-2020,6.45,653.2247024,27.6,251.496337,8.560508303,183352.6029,237.4486522,2.838508953,7.824227315,0,538616.1618
08-05-2020,6.45,682.0207682,29.9,270.3762512,8.928325698,201448.6855,255.990695,3.030580987,7.897343753,57.9,566628.3619
09-05-2020,6.45,661.6471356,31.6,256.4822932,8.640848254,186785.5296,241.7651733,2.894853199,7.843430827,0.5,547106.5676
10-05-2020,6.302105536,624.0310196,29.2,231.0993653,8.123776859,160648.2653,216.057088,2.644173656,7.744988177,39.1,510913.7022
11-05-2020,6.45,689.546938,29.2,274.4772368,8.982109685,203286.8854,259.1163042,3.081039119,7.913061437,7.1,574411.7497
12-05-2020,6.45,648.5752141,31.5,246.8695451,8.420922217,174955.2464,231.1965543,2.807985049,7.805998056,4.1,534968.3065
13-05-2020,6.45,710.7473449,31.4,288.0307084,9.235305496,215407.981,272.0523485,3.22255473,7.965481843,0,595227.1048
14-05-2020,6.45,659.5098729,31.4,253.5918401,8.537884408,180276.4125,237.3148912,2.881058422,7.831943487,0,545853.0889
15-05-2020,6.45,721.11,31.9,305.73,9.83295729,219300,283.8,3.4572,7.98,0,632100
16-05-2020,6.45,669.9390546,32.3,260.0029622,8.649418385,185350.136,243.1495261,2.950753958,7.856687823,0,556234.9332
17-05-2020,6.45,690.2727407,32.2,273.2978012,8.90727537,198000.6731,256.1666379,3.086392636,7.908167635,0,576035.5026
18-05-2020,6.45,721.11,32.1,303.9560257,9.512606218,219300,283.8,3.395596184,7.98,0,620999.5687
19-05-2020,6.45,659.8812809,27.4,252.5350739,8.476562016,175999.0908,234.8699009,2.883938209,7.827594709,3.1,546935.2663
20-05-2020,6.45,718.6106575,24.3,291.4473378,9.247392863,214317.1689,273.5260402,3.275541875,7.978370799,2.4,603840.4169
21-05-2020,6.45,721.11,25.2,305.73,9.822318161,219300,283.8,3.4572,7.98,0.3,632100
22-05-2020,6.45,651.9846649,29.3,246.5695045,8.335648266,168302.3273,228.1580983,2.831511128,7.804336464,0.3,539690.5966
23-05-2020,6.45,721.11,29.8,293.9815978,9.277120834,215171.9352,275.3363527,3.307897212,7.98,45,608878.5285
24-05-2020,6.45,721.11,31.1,297.0604392,9.332147505,217725.853,278.1889252,3.340877447,7.98,65,613768.9882
25-05-2020,6.45,721.11,30.8,305.73,9.617120077,219300,283.8,3.4572,7.98,3,632100
26-05-2020,6.45,674.2865173,30.4,260.601475,8.590533036,180270.3441,241.3003993,2.980448885,7.858561944,0,561712.498
27-05-2020,6.45,672.8731021,27.7,259.4683044,8.561988279,178665.8478,239.9640633,2.971085203,7.854132815,0.2,560452.0291
28-05-2020,6.45,721.11,24.6,305.73,9.526649876,219300,283.8,3.4572,7.98,0.1,631167.8626
29-05-2020,6.45,721.11,30.5,303.122563,9.423991965,219300,283.2355224,3.41133589,7.98,0,624471.6429
30-05-2020,6.45,721.11,29.2,302.8254955,9.412853758,219300,282.7589344,3.410104192,7.98,0,624378.9918
31-05-2020,6.45,721.11,28.2,305.73,9.47464622,219300,283.8,3.445144753,7.98,0.3,629541.9922
01-06-2020,6.45,705.688674,29.4,305.73,8.956689966,219300,283.8,3.4572,7.935496212,0,632100
02-06-2020,6.45,721.11,29.7,305.73,9.438550224,219300,283.8,3.4572,7.98,0.1,632100
03-06-2020,6.45,721.11,31.7,305.73,9.480474825,219300,283.8,3.4572,7.98,0,632100
04-06-2020,6.45,708.3136266,30.6,305.73,8.970600605,219300,283.8,3.4572,7.94058986,0,632100
05-06-2020,6.45,721.11,31.7,305.73,10.31131353,219300,283.8,3.4572,7.98,0.5,632100
06-06-2020,6.45,721.11,33,305.73,9.601848294,219300,283.8,3.4572,7.98,23.1,632100
07-06-2020,6.45,693.1468997,29.2,305.73,8.75082059,219300,283.8,3.4572,7.899993062,0.5,632100
08-06-2020,6.45,721.11,30.7,305.73,9.711901187,219300,283.8,3.4572,7.98,0,632100
09-06-2020,6.45,703.3521492,32,305.73,8.877171508,219300,283.8,3.4572,7.925584733,13.1,632100
10-06-2020,6.45,721.11,30.3,305.73,9.792629955,219300,283.8,3.4572,7.98,3.3,632100
11-06-2020,6.45,721.11,28.8,305.73,9.990114101,219300,283.8,3.4572,7.98,19.1,632100
12-06-2020,6.45,711.4811616,27.9,305.73,8.973986905,219300,283.8,3.4572,7.945663078,10.7,632100
13-06-2020,6.45,721.11,29.3,305.73,9.899135446,219300,283.8,3.4572,7.98,1.3,632100
14-06-2020,6.45,721.11,28.1,305.73,9.618995531,219300,283.8,3.4572,7.98,11,632100
15-06-2020,6.45,721.11,29.3,305.73,9.833542476,219300,283.8,3.4572,7.98,0.5,632100
16-06-2020,6.45,721.11,28.8,305.73,10.39085413,219300,283.8,3.4572,7.98,18,632100
17-06-2020,6.45,721.11,29.6,305.73,9.287628041,219300,283.8,3.4572,7.98,1,632100
18-06-2020,6.45,716.3620007,29.9,305.73,9.026849014,219300,283.8,3.4572,7.957296602,4.1,632100
19-06-2020,6.45,711.2220612,30.4,305.73,8.957704751,219300,283.8,3.4572,7.943966106,0,632100
20-06-2020,6.45,714.112642,30.4,305.73,8.996041893,219300,283.8,3.4572,7.951418972,0.3,632100
21-06-2020,6.45,721.11,28.9,305.73,9.376909714,219300,283.8,3.4572,7.98,26.9,632100
22-06-2020,6.45,721.11,30.4,305.73,9.591811294,219300,283.8,3.4572,7.98,0.3,632100
23-06-2020,6.45,721.11,30,305.73,9.557020762,219300,283.8,3.4572,7.98,0,632100
24-06-2020,6.45,721.11,32.2,305.73,9.838935507,219300,283.8,3.4572,7.98,0.4,632100
25-06-2020,6.45,721.11,31.5,305.73,9.41606841,219300,283.8,3.4572,7.98,7.1,632100
26-06-2020,6.45,721.11,31.4,305.73,10.15602416,219300,283.8,3.4572,7.98,3,632100
27-06-2020,6.45,721.11,28.5,305.73,9.265470438,219300,283.8,3.4572,7.98,0,632100
28-06-2020,6.45,721.11,28.2,305.73,10.449,219300,283.8,3.4572,7.98,3.1,632100
29-06-2020,6.45,721.11,29.1,305.73,9.715123133,219300,283.8,3.4572,7.98,0.6,632100
30-06-2020,6.45,708.6988135,31.3,305.73,8.944201001,219300,283.8,3.4572,7.939059234,4.1,632100
01-07-2020,6.133934741,675.2739174,32.3,305.73,9.850303535,219300,283.8,3.4572,7.863437321,3,632100
02-07-2020,6.45,721.11,32.2,305.73,10.449,219300,283.8,3.4572,7.98,2,632100
03-07-2020,6.336858952,706.3342236,31.8,305.73,10.2693597,219300,283.8,3.4572,7.944437924,0,632100
04-07-2020,6.45,721.11,31.2,305.73,10.449,219300,283.8,3.4572,7.98,16.2,632100
05-07-2020,6.45,721.11,28.5,305.73,10.449,219300,283.8,3.4572,7.98,0,632100
06-07-2020,6.347338415,709.0291654,29.3,305.73,10.3141777,219300,283.8,3.4572,7.95274092,40.9,632100
07-07-2020,6.136921136,677.8912807,30.2,305.73,9.902366227,219300,283.8,3.4572,7.872787778,0,632100
08-07-2020,5.953197616,650.7824397,31,305.73,9.544472978,219300,283.8,3.4572,7.803275393,9.8,632100
09-07-2020,6.21683364,690.8023767,31.2,305.73,10.08182669,219300,283.8,3.4572,7.907252014,3,632100
10-07-2020,6.45,721.11,32.1,305.73,10.449,219300,283.8,3.4572,7.98,3,632100
11-07-2020,6.361413715,713.5124246,29.7,305.73,10.39272168,219300,283.8,3.4572,7.967154388,6.1,632100
12-07-2020,5.970921321,655.4867654,30.3,305.73,9.623383631,219300,283.8,3.4572,7.81787107,32,632100
13-07-2020,6.322534335,708.8011577,30.2,305.73,10.33877139,219300,283.8,3.4572,7.956317053,5.1,632100
14-07-2020,6.362188891,715.3458521,30.4,305.73,10.43075363,219300,283.8,3.4572,7.973939811,0,632100
15-07-2020,6.019061229,664.4971075,29.6,305.73,9.757679067,219300,283.8,3.4572,7.843287604,0.5,632100
16-07-2020,6.2704777,702.853693,30.4,305.73,10.2741965,219300,283.8,3.4572,7.943168403,1.7,632100
17-07-2020,6.228960207,697.2937029,31.1,305.73,10.20534568,219300,283.8,3.4572,7.929597728,6.8,632100
18-07-2020,5.901592314,648.8794744,31.7,305.73,9.56528953,219300,283.8,3.4572,7.8053204,0.5,632100
19-07-2020,6.270739817,704.9656718,30.8,305.73,10.3187553,219300,283.8,3.4572,7.951097581,0,632100
20-07-2020,6.304486197,710.7646057,30.5,305.73,10.40190544,219300,283.8,3.4572,7.966960829,19.7,632100
21-07-2020,6.420030721,721.11,28.6,305.73,10.449,219300,283.8,3.4572,7.98,48,632100
22-07-2020,6.392716433,721.11,28.9,305.73,10.449,219300,283.8,3.4572,7.98,2,632100
23-07-2020,5.745066959,629.1978635,27.1,305.73,9.332911773,219300,283.8,3.4572,7.758992078,0,632100
24-07-2020,5.83766112,643.9133341,29.2,305.73,9.535656171,219300,283.8,3.4572,7.798002055,0.2,632100
25-07-2020,6.191063767,697.7718239,30.9,305.73,10.26047955,219300,283.8,3.4572,7.93818272,14.5,632100
26-07-2020,6.168762844,695.2962735,32.1,305.73,10.23435247,219300,283.8,3.4572,7.932823025,0.3,632100
27-07-2020,6.146573,692.8586224,30.3,305.73,10.20889875,219300,283.8,3.4572,7.927586588,15,632100
28-07-2020,6.45,721.11,29.6,305.73,10.449,219300,283.8,3.4572,7.98,31,632100
29-07-2020,6.114366227,689.8719084,29.7,305.73,10.18366817,219300,283.8,3.4572,7.922068506,0.3,632100
30-07-2020,6.235967374,709.0650102,31.6,305.73,10.44711586,219300,283.8,3.4572,7.972799554,0,632100
31-07-2020,6.164529707,699.3224343,31.7,305.73,10.3249139,219300,283.8,3.4572,7.948785433,1.1,632100
01-08-2020,6.061360142,684.8399304,32.7,305.73,10.13967,219300,283.8,3.4572,7.912547118,3.8,632100
02-08-2020,5.786371254,644.6040901,32.7,305.73,9.611203063,219300,283.8,3.4572,7.809786043,65,632100
03-08-2020,6.037447453,683.297275,32.6,305.73,10.13527553,219300,283.8,3.4572,7.91099891,7.9,632100
04-08-2020,5.615688047,621.0840754,27.4,305.73,9.314079525,219300,283.8,3.4572,7.751494373,0.5,632100
05-08-2020,5.726950062,638.842734,28.2,305.73,9.559322483,219300,283.8,3.4572,7.798657701,0,632100
06-08-2020,5.635334537,626.18809,28,305.73,9.399199751,219300,283.8,3.4572,7.767255541,57.9,632100
07-08-2020,5.753735837,645.0539755,30.5,305.73,9.659493212,219300,283.8,3.4572,7.817323252,15,632100
08-08-2020,6.301401385,721.11,30.9,305.73,10.449,219300,283.8,3.4572,7.98,0,632100
09-08-2020,5.19363382,563.3027557,30,302.8686371,8.58739057,208418.2437,283.8,3.230359965,7.608779949,4.4,632100
10-08-2020,5.82318228,658.8927461,30.8,305.73,9.871083767,219300,283.8,3.4572,7.857163213,14,632100
11-08-2020,5.200364183,566.644417,31.4,304.0614,8.650397888,211884.6828,283.8,3.236509437,7.620196017,1.4,632100
12-08-2020,5.464591793,607.4692605,31.7,305.73,9.204150072,219300,283.8,3.4572,7.727106606,4.2,632100
13-08-2020,5.836801334,664.5073569,31.1,305.73,9.974205268,219300,283.8,3.4572,7.875930944,1.8,632100
14-08-2020,5.541543755,621.4409914,30.1,305.73,9.409657778,219300,283.8,3.4572,7.766106034,9.5,632100
15-08-2020,5.215623509,573.7904693,29.6,305.73,8.784108809,219228.5243,283.8,3.250558922,7.644453937,9.8,632100
