Date,Biochemical Oxygen Demand,Conductivity,Temperature,Turbidity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Total Coliform
11-04-2020,2.567240304,537.9338716,28.8,302.2288249,9.903506985,102276.3882,4887.798475,0.413111189,8.079342902,17,115053.4166
12-04-2020,2.597605156,542.2962703,29.1,308.3845254,9.983542567,105281.9839,5024.818419,0.422980495,8.096828976,6.1,117011.8332
13-04-2020,2.498353993,536.9230561,30.3,296.3808194,9.804212678,95326.19181,4643.266754,0.400430052,8.060498695,0,112486.4066
14-04-2020,2.664252945,551.4210752,31.8,321.484404,10.15504389,111885.6337,5322.203411,0.444150721,8.134153994,8.9,121215.3137
15-04-2020,2.811832186,564.5294813,27.2,344.0089472,10.46909092,126613.3361,5927.744543,0.483274379,8.200171113,0,129024.9346
16-04-2020,3.180269642,594.1860145,28.4,397.4388069,11.22470402,163427.1008,7416.597348,0.577594849,8.357792585,3.6,147874.0381
17-04-2020,2.778921456,566.0917859,29,343.0832948,10.44058992,123262.5505,5826.181912,0.47945051,8.195961465,0.9,128230.3046
18-04-2020,2.809970358,570.4099054,29.7,349.2474501,10.52110857,126337.9673,5965.224725,0.489386397,8.213507365,0.1,130202.7451
19-04-2020,2.740911632,567.2019299,29.9,341.3800739,10.40124509,119402.8882,5703.70252,0.474275684,8.189472592,2.6,127165.9993
20-04-2020,2.307278245,536.6322478,28.2,282.4552484,9.552060003,76010.61888,3983.742812,0.368000976,8.014118418,4.2,105896.5923
21-04-2020,2.774054687,573.5741171,25.6,349.5702732,10.50351693,122659.6167,5865.279235,0.486807763,8.212333317,1.1,129643.6265
22-04-2020,2.805592664,577.8533428,27.3,355.7338639,10.58431397,125785.0606,6005.714339,0.496783345,8.229905035,1.6,131624.5661
23-04-2020,3.395238264,602.5,27.6,440.0139545,11.78113805,184721.5679,8378.428242,0.646263626,8.4,1,161506.596
24-04-2020,2.765641614,578.6232302,25.7,353.5810508,10.53928424,121734.1598,5874.017272,0.490910523,8.222154453,19.1,130422.1038
25-04-2020,2.894958087,590.1731885,26.1,373.3763976,10.81505814,134638.3815,6405.09877,0.525262274,8.280151321,7.1,137278.7411
26-04-2020,2.824082043,586.6867175,23.5,365.1247043,10.69024339,127523.6774,6135.246087,0.509541868,8.255029218,7.1,134121.1102
27-04-2020,2.560833394,568.7497687,26.1,329.9202636,10.18047479,101172.0466,5095.734825,0.445703693,8.150031649,3,121340.0921
28-04-2020,3.127814167,602.5,24.9,410.92687,11.33095145,157843.6996,7376.969095,0.589397669,8.389473554,3,150065.6753
29-04-2020,3.043387705,602.5,27.1,400.7149092,11.17839515,149374.9789,7052.398331,0.570214055,8.3585667,18,146215.9154
30-04-2020,3.062454532,602.5,29,404.9699776,11.23260212,151255.9443,7141.620727,0.576877413,8.370546595,4.1,147535.7282
01-05-2020,2.662160598,583.3401801,24.3,350.4920387,10.44785948,111201.1985,5553.216251,0.478673667,8.208460147,9.9,127882.3028
02-05-2020,3.228763882,602.5,25.2,431.3567461,11.59667852,167836.547,7832.213035,0.622166759,8.4,23.9,156568.4313
03-05-2020,2.562069387,579.1799926,28.1,339.5363439,10.27866459,101142.4973,5177.827356,0.457307393,8.174771841,0.5,123584.258
04-05-2020,3.05042792,602.5,29.1,409.3994958,11.27051477,149954.1376,7143.458777,0.581182734,8.381240609,1,148347.2196
05-05-2020,3.44582717,602.5,25.6,466.2240355,11.809,189470.244,8737.054438,0.681789174,8.4,2,168456.5983
06-05-2020,2.687989604,593.4468148,27.9,361.5706735,10.57516064,113663.0701,5717.500648,0.494056809,8.238323766,0.5,130898.4168
07-05-2020,2.798859488,602.5,25.5,378.511179,10.81128104,124727.0495,6172.570977,0.523471196,8.28796778,0,136769.7895
08-05-2020,2.967825932,602.5,27.1,403.5596073,11.16333512,141601.1001,6859.818437,0.567379107,8.361652581,0,145540.0748
09-05-2020,2.830786856,602.5,29.3,385.7412537,10.90311452,127875.0202,6322.831317,0.53475453,8.308297407,8.3,139004.0733
10-05-2020,2.586568492,591.8827451,29.2,352.8913864,10.42826762,103431.4402,5356.911257,0.475303538,8.210401733,3.5,127103.003
11-05-2020,2.984792888,602.5,27.4,409.9566942,11.23803446,143232.5708,6960.54319,0.576431166,8.379011031,7.9,147317.8744
12-05-2020,2.720079419,602.5,29.7,374.1835009,10.72164987,116740.3564,5912.201445,0.511791796,8.272472591,1,134379.5663
13-05-2020,3.097888048,602.5,31.7,428.3358194,11.49002989,154500.7989,7433.72275,0.60774996,8.4,2,153560.9889
14-05-2020,2.769658676,602.5,30.2,383.6148629,10.84605055,121657.8945,6130.863658,0.527165186,8.299433993,0,137434.0506
15-05-2020,3.372089517,602.5,30.3,469.1580169,11.809,181881.4709,8550.414057,0.679211593,8.4,0.3,167833.5782
16-05-2020,2.81693229,602.5,32.4,392.6101651,10.9646918,126346.7054,6339.3779,0.541826685,8.325148089,9.9,140347.0752
17-05-2020,2.935043998,602.5,32.3,410.2909406,11.2125227,138139.3043,6821.180363,0.572724295,8.37709509,0,146517.3112
18-05-2020,3.215504381,602.5,32,450.6711672,11.78475331,166167.2468,7952.137633,0.644173953,8.4,9.5,160798.1948
19-05-2020,2.729413747,602.5,31,383.7045577,10.82358091,117540.5693,6016.648241,0.52395034,8.297420469,17,136744.6651
20-05-2020,3.087292658,602.5,30.3,434.8636686,11.55004334,153311.333,7456.791803,0.614683212,8.4,10.9,154882.6759
21-05-2020,3.353734532,602.5,28.1,473.1912656,11.809,179938.8849,8530.939432,0.682520548,8.4,0,168441.8255
22-05-2020,2.657361682,602.5,32.3,376.6941688,10.71066527,110285.4611,5753.5779,0.509617565,8.275417528,0.1,133853.1594
23-05-2020,3.09512582,602.5,29.3,438.9453228,11.59596674,154046.2378,7512.511646,0.620211836,8.4,0.3,155964.1952
24-05-2020,3.118934899,602.5,33.3,443.2115555,11.65304171,156412.0148,7615.370153,0.62728001,8.4,0,157370.2644
25-05-2020,3.25020503,602.5,33.2,462.4908458,11.809,169524.4077,8147.8156,0.661175782,8.4,9.4,164142.1087
26-05-2020,2.76897003,602.5,33.6,395.987661,10.97106531,121386.8026,6229.981076,0.541907287,8.3311396,4.4,140281.3572
27-05-2020,2.753939836,602.5,28.4,394.7211347,10.94949614,119870.1973,6176.70422,0.539151703,8.327052233,6.8,139723.4473
28-05-2020,3.202856311,602.5,28.6,458.3748792,11.809,164748.7821,7978.950453,0.652344195,8.4,0,162355.4145
29-05-2020,3.153342546,602.5,30.3,452.215889,11.76430049,159784.87,7787.2102,0.640890254,8.4,0,160058.3585
30-05-2020,3.146639805,602.5,28.3,452.0177113,11.75839799,159102.591,7766.446631,0.64009992,8.4,0,159894.2892
31-05-2020,3.174066439,602.5,28.7,456.5646967,11.809,161833.7841,7881.931375,0.64780252,8.4,0,161429.074
01-06-2020,2.930786188,602.5,29.8,423.1795587,10.30839971,137494.8263,6914.317666,0.587788736,8.4,0,149420.8509
02-06-2020,3.154542128,602.5,30.3,455.1461287,10.75954864,159860.0289,7814.576187,0.644494099,8.4,0,160756.728
03-06-2020,3.172892258,602.5,31.3,458.322336,10.79969552,161685.1943,7892.937369,0.649807883,8.4,0,161814.561
04-06-2020,2.933590771,602.5,28.2,425.3935884,10.32434771,137745.7453,6940.41653,0.590668421,8.4,0,149982.0181
05-06-2020,3.4945,602.5,25.6,506.7025,11.57759416,192800,9445.192107,0.747586748,8.4,0,181361.3082
06-06-2020,3.226299071,602.5,27.7,467.4178152,10.91569646,166999.6262,8119.787789,0.665095484,8.4,0,164858.9563
07-06-2020,2.827867514,602.5,29.9,412.1086916,10.12150857,127148.8269,6529.911982,0.566051305,8.375783692,0,145046.2986
08-06-2020,3.275858498,602.5,31.3,475.2643757,11.0199708,171940.8388,8325.445718,0.678571677,8.4,0,167546.8298
09-06-2020,2.88517853,602.5,32.3,420.9716493,10.24089542,132866.3149,6766.013974,0.581383073,8.4,0,148105.8454
10-06-2020,3.312001527,602.5,31.9,481.0947407,11.09662958,175542.6483,8476.311431,0.688528829,8.4,0,169532.0136
11-06-2020,3.403561922,602.5,32.1,494.2463622,11.28164154,184693.2845,8845.27494,0.711817423,8.4,0,174187.0308
12-06-2020,2.928370525,602.5,31,428.0179281,10.33295235,137169.3058,6946.94693,0.59337644,8.4,0,150496.4148
13-06-2020,3.359930973,602.5,29.8,488.6998596,11.19756878,180321.0778,8675.341236,0.701581684,8.4,0,172135.327
14-06-2020,3.228627206,602.5,30.9,470.5458298,10.93625828,167186.9953,8151.992965,0.669029045,8.4,0,165622.9465
15-06-2020,3.328440079,602.5,27.8,484.7130908,11.13698217,177165.145,8552.824993,0.694213657,8.4,0,170658.3
16-06-2020,3.4945,602.5,28.8,506.7025,11.65782857,192800,9594.01376,0.759396508,8.4,0,183693.5859
17-06-2020,3.072897573,602.5,29,449.2187222,10.62749551,151606.3277,7532.955461,0.630664828,8.4,0,157946.2507
18-06-2020,2.950921136,602.5,27.7,432.2300612,10.38404238,139407.256,7045.76899,0.600276022,8.4,0,151867.7757
19-06-2020,2.918519903,602.5,26.8,427.7467231,10.31953983,136166.2759,6916.595711,0.592238908,8.4,0,150259.9245
20-06-2020,2.936389721,602.5,27,430.266111,10.35537944,137952.9721,6988.218885,0.596727431,8.4,0,151157.4861
21-06-2020,3.114311368,602.5,28.5,455.1575282,10.71112276,155745.4224,7699.761573,0.641186774,8.4,0,160049.4978
22-06-2020,3.214789176,602.5,26.8,469.171587,10.91177847,165794.0602,8101.241157,0.666243032,8.4,0,165061.1778
23-06-2020,3.198718591,602.5,27.9,466.8336648,10.87913755,164188.4295,8036.239535,0.662120083,8.4,0,164237.3017
24-06-2020,3.330637874,602.5,29.3,485.1791448,11.14227668,177382.3561,8562.909976,0.694952521,8.4,1.2,170804.7887
25-06-2020,3.133457036,602.5,26.2,457.4154648,10.74701608,157666.8408,7772.892822,0.645467896,8.4,0,160909.1479
26-06-2020,3.479448715,602.5,25.1,505.6608411,11.4379013,192269.1462,9155.279002,0.731734423,8.4,0,178164.0219
27-06-2020,3.06397503,602.5,28.2,447.2660276,10.6056569,150725.4834,7491.51746,0.627592698,8.4,0,157337.5299
28-06-2020,3.4945,602.5,25.4,506.7025,11.809,192800,10360.32776,0.806712743,8.4,0,192800
29-06-2020,3.275126218,602.5,25.8,476.2653637,11.02477013,171849.7141,8331.532126,0.679708498,8.4,0,167765.2456
30-06-2020,2.915739166,602.5,26.7,425.6180102,10.30410486,135916.4122,6891.261988,0.589463239,8.4,0,149718.8956
01-07-2020,3.4945,519.4916763,29.7,506.7025,10.1945218,192800,11086,0.80735,8.283079833,0,192800
02-07-2020,3.4945,547.1526322,28,506.7025,10.93606367,192800,11086,0.80735,8.4,0,192800
03-07-2020,3.4945,533.9410918,26.9,506.7025,10.5880078,192800,11086,0.80735,8.363939214,0,192800
04-07-2020,3.4945,550.3984663,25.8,506.7025,11.03145723,192800,11086,0.80735,8.4,0,192800
05-07-2020,3.4945,545.5240349,30.1,506.7025,10.90639138,192800,11086,0.80735,8.4,0,192800
06-07-2020,3.4945,535.0960261,28.6,506.7025,10.63356156,192800,11086,0.80735,8.371987101,0,192800
07-07-2020,3.4945,520.513708,28.7,506.7025,10.25028002,192800,11086,0.80735,8.291937482,0.5,192800
08-07-2020,3.439275299,507.8108643,30.4,506.7025,9.917446,192800,11086,0.80735,8.222322944,0,192800
09-07-2020,3.4945,526.4585069,26.7,506.7025,10.42095142,192800,11086,0.80735,8.326191769,0,192800
10-07-2020,3.4945,549.3117197,27.5,506.7025,11.03692999,192800,11086,0.80735,8.4,0,192800
11-07-2020,3.4945,536.9708191,29.4,506.7025,10.71472153,192800,11086,0.80735,8.385861747,0,192800
12-07-2020,3.478930816,509.8190425,28.8,506.7025,9.997877014,192800,11086,0.80735,8.236453898,0,192800
13-07-2020,3.4945,534.6668722,28.1,506.7025,10.66800716,192800,11086,0.80735,8.374769844,0,192800
14-07-2020,3.4945,537.6684913,29.8,506.7025,10.75588796,192800,11086,0.80735,8.392257097,0,192800
15-07-2020,3.4945,513.8620527,30.4,506.7025,10.12920116,192800,11086,0.80735,8.261463957,0,192800
16-07-2020,3.4945,531.7171533,30.9,506.7025,10.61380027,192800,11086,0.80735,8.361198437,0,192800
17-07-2020,3.4945,529.0586573,29.3,506.7025,10.55167916,192800,11086,0.80735,8.3474761,0,192800
18-07-2020,3.456987748,506.3827519,29.1,506.7025,9.956066891,192800,11086,0.80735,8.223041812,0,192800
19-07-2020,3.4945,532.5120805,27.4,506.7025,10.66223126,192800,11086,0.80735,8.368656783,0,192800
20-07-2020,3.4945,535.1524121,25.2,506.7025,10.74232332,192800,11086,0.80735,8.384352617,0,192800
21-07-2020,3.4945,543.5318697,26.8,506.7025,10.97575682,192800,11086,0.80735,8.4,0,192800
22-07-2020,3.4945,541.9113202,30.3,506.7025,10.9428186,192800,11086,0.80735,8.4,0.3,192800
23-07-2020,3.35365178,496.8395705,28.3,506.7025,9.751473778,192800,11086,0.80735,8.175850909,0,192800
24-07-2020,3.4494754,503.6361523,25.7,506.7025,9.943573411,192800,11086,0.80735,8.214673171,0,192800
25-07-2020,3.4945,528.7126391,28.9,506.7025,10.62342291,192800,11086,0.80735,8.35466118,72.9,192800
26-07-2020,3.4945,527.4760864,31.3,506.7025,10.60187378,192800,11086,0.80735,8.349103947,0,192800
27-07-2020,3.4945,526.2552727,30.6,506.7025,10.58102341,192800,11086,0.80735,8.343665148,0,192800
28-07-2020,3.4945,585.3110082,27.2,506.7025,11.809,192800,11086,0.80735,8.4,0,192800
29-07-2020,3.4945,524.6899305,30,506.7025,10.56351343,192800,11086,0.80735,8.337728108,19.1,192800
30-07-2020,3.4945,533.5661147,28.4,506.7025,10.81273232,192800,11086,0.80735,8.388242685,1,192800
31-07-2020,3.4945,528.9259063,27.4,506.7025,10.70177876,192800,11086,0.80735,8.364007519,0.3,192800
01-08-2020,3.4945,522.0700598,29.6,506.7025,10.53200242,192800,11086,0.80735,8.327543646,0,192800
02-08-2020,3.4945,503.1842005,30.1,506.7025,10.04168276,192800,11086,0.80735,8.22455257,1,192800
03-08-2020,3.4945,521.1606995,30.9,506.7025,10.5346124,192800,11086,0.80735,8.325531061,0.3,192800
04-08-2020,3.360312411,492.0066902,30.3,506.7025,9.770977564,192800,11086,0.784042215,8.165787841,2,192800
05-08-2020,3.476317761,500.2021556,28.2,506.7025,10.0035737,192800,11086,0.80735,8.21270825,25.9,192800
06-08-2020,3.403020425,494.191265,29.1,506.7025,9.857574492,192800,11086,0.789493738,8.181059009,16,192800
07-08-2020,3.4945,502.9005088,28.3,506.7025,10.10434878,192800,11086,0.80735,8.230875548,7.9,192800
