Date,Biochemical Oxygen Demand,Conductivity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Temperature,Turbidity,Nitrate,pH,Rainfall,Total Coliform
28-01-2020,4.558948113,367.6559186,12.11517093,10587.11705,2954.705593,24.06998921,11.03530921,0.550792092,8.04222852,0,5150.539827
29-01-2020,4.431712291,362.4999033,11.85737017,9967.583532,2533.59577,23.26196342,11.03558329,0.525012017,8.031117332,0,5350.064835
30-01-2020,4.463300794,363.6977814,11.91726407,10141.94154,3034.970143,23.48253557,11.0835622,0.531001408,8.032877591,0,5726.970899
31-01-2020,4.418541993,361.8427073,11.82451037,9934.328066,2621.17946,23.208322,11.20979648,0.521726037,8.028467298,0,5482.858005
01-02-2020,4.715232807,373.6465768,12.41470384,11433.72291,2746.277891,25.14569482,11.16741505,0.580745384,8.051716395,0,4932.332525
02-02-2020,4.478531029,364.1157205,11.93816103,10265.9103,2731.421914,23.6276554,11.05422219,0.533091103,8.031787687,0,6156.446494
03-02-2020,4.343391774,358.6483616,11.66479308,9605.661187,2626.224583,22.7672688,11.26629336,0.505754309,8.020094768,0,5322.197516
04-02-2020,4.569525993,367.6329566,12.11402283,10751.52572,2852.071765,24.24686871,10.57681977,0.550677283,8.037667088,0,5685.23545
05-02-2020,4.311193414,357.2399126,11.59437063,9474.798057,2840.326219,22.58797125,11.05796797,0.498712063,8.016023872,0,5145.291561
06-02-2020,4.481893222,364.0092146,11.93283573,10342.96969,2205.110813,23.70797577,11.0697505,0.532558572,8.029132881,0,5388.106916
07-02-2020,4.208317066,353.0085459,11.3828023,8989.494515,2951.967448,21.94981988,10.59081664,0.477555229,8.006281098,0,5490.716193
08-02-2020,4.28065161,355.8453903,11.52464451,9365.301583,2212.092713,22.43211751,10.50811154,0.491739451,8.011451457,0,5620.433492
09-02-2020,4.463451387,363.1019458,11.88747229,10293.15938,2870.837693,23.62971176,10.67774925,0.528022228,8.025579751,0,5550.45313
10-02-2020,4.524907906,365.5058891,12.00766945,10614.02132,2887.305274,24.04100518,10.68162203,0.540041945,8.029896262,0,5471.662645
11-02-2020,4.449552954,362.4385079,11.85430039,10250.54234,2332.892506,23.56579491,11.01449764,0.524705039,8.023148697,0,5021.802187
12-02-2020,4.408903102,360.7604808,11.77039904,10060.30135,2494.385953,23.31511565,10.66035163,0.516314904,8.019225231,0,4916.953714
13-02-2020,4.3809126,359.5899931,11.71187465,9933.065734,2316.38958,23.14615715,10.5847285,0.510462465,8.016340968,0,5242.479032
14-02-2020,4.230532736,353.5251115,11.40863057,9193.588177,2530.202258,22.1841063,10.62964585,0.480138057,8.003560975,0,5455.655581
15-02-2020,4.319380267,357.0305209,11.58390105,9649.948766,2501.141814,22.77141624,11.04186789,0.497665105,8.010166138,0,5018.321404
16-02-2020,4.346663925,358.0745851,11.63610426,9798.187592,2763.892168,22.95963802,10.75401176,0.502885426,8.011801064,0,5486.620238
17-02-2020,4.529501561,365.3420321,11.9994766,10723.89039,2889.204968,24.15519967,10.69212176,0.539222661,8.026046317,0,5621.532565
18-02-2020,4.436901707,361.5932168,11.81203584,10272.09641,2904.689961,23.56625029,10.69521879,0.520478584,8.018003966,0,4735.43719
19-02-2020,4.172372329,350.968471,11.28079855,8960.342176,2415.654234,21.86328362,11.02791324,0.467354855,7.996055386,0,4756.685483
20-02-2020,4.425901448,361.0673287,11.78574144,10238.56455,2497.543546,23.51585454,10.51050795,0.517849144,8.016070208,0,5006.823063
21-02-2020,4.334216309,357.3588921,11.6003196,9790.39662,2128.283231,22.93190977,11.00766171,0.49930696,8.008147957,0,5165.109189
22-02-2020,4.294199816,355.7184894,11.51829947,9600.249871,2340.074696,22.68234775,10.72230409,0.491104948,8.004425048,0,4849.334826
23-02-2020,4.449497413,361.8919503,11.82697252,10386.34858,2772.637591,23.69766245,10.61867451,0.521972252,8.016532834,0,5537.46995
24-02-2020,4.497570674,363.7777493,11.92126247,10635.99779,2928.72675,24.01808801,11.2644169,0.531401246,8.019974415,0,5186.633461
25-02-2020,4.481674408,363.1060895,11.88767947,10565.46875,2220.31747,23.92381484,10.37476115,0.528042947,8.018252338,0,5037.417593
26-02-2020,4.259570324,354.1874499,11.44174749,9463.567401,2374.553439,22.49345873,10.5373699,0.483449749,7.999849462,0,4484.333687
27-02-2020,4.321712655,356.6400101,11.5643755,9782.562316,2510.228258,22.90404865,10.30996568,0.49571255,8.004478804,0,4522.615958
28-02-2020,4.397633412,359.6450602,11.71462801,10170.11111,2581.977779,23.40356288,10.83970304,0.510737802,8.010240241,0,5108.280886
29-02-2020,4.474160438,362.6757237,11.86616118,10560.35065,2309.003699,23.90667341,11.01216909,0.525891118,8.016067317,0,4208.336973
01-03-2020,4.291597977,355.344179,11.49958395,9654.799896,2610.088072,22.73113832,10.99833341,0.489233395,8.000932143,0,5368.199651
02-03-2020,4.325080495,356.6558136,11.56516568,9829.129031,2384.848406,22.95474966,10.87953215,0.495791568,8.003307252,0,4929.234088
03-03-2020,4.208749218,351.9762846,11.33118923,9254.042122,2495.032274,22.20757003,10.52019271,0.472393923,7.993568551,0,6184.468922
04-03-2020,4.195161881,351.4079092,11.30277046,9192.325906,2630.423957,22.12559907,10.47101485,0.469552046,7.992166152,0,5833.320592
05-03-2020,4.440892488,361.213655,11.79305775,10426.84857,2494.143237,23.72307956,10.14111341,0.518580776,8.011778203,0,4906.608524
06-03-2020,4.505834379,363.7892626,11.92183813,10757.07506,2382.011104,24.14911646,11.04985681,0.531458812,8.016768622,0,4930.299769
07-03-2020,4.327380361,356.6304506,11.56389753,9869.967778,2460.143392,22.99815551,10.65638012,0.495664753,8.002068079,1.4,5334.688472
08-03-2020,4.458287101,361.8474919,11.8247496,10529.30853,2462.987834,23.85080522,10.41302036,0.52174996,8.012434274,1.4,5593.245679
09-03-2020,4.377232886,358.5875238,11.66175119,10128.48734,2391.195821,23.33008144,10.85700141,0.505450118,8.005654991,0.6,4351.993052
10-03-2020,4.251261994,353.5323225,11.40899113,9502.72426,2416.620226,22.51805109,10.2835843,0.480174113,7.995256147,0.6,4293.962171
11-03-2020,4.374073972,358.429875,11.65386875,10120.51582,2873.542868,23.31722018,10.61962819,0.504661875,8.005019141,0,4722.551631
12-03-2020,4.518040787,364.1750642,11.94112821,10843.72076,2615.538691,24.25307407,10.47233957,0.53338782,8.016512607,0,5166.391656
13-03-2020,4.322465136,356.340002,11.5493751,9868.851551,2402.503426,22.98911104,10.66897092,0.49421251,8.000530333,0,5132.322263
14-03-2020,4.519064608,364.1933954,11.94204477,10854.49525,2646.311633,24.26520123,10.49220708,0.533479477,8.016320752,0,5342.596168
15-03-2020,4.001379456,343.476858,10.9062179,8268.352339,2390.569056,20.91399329,10.14667699,0.42989679,7.974292018,0,4500.045771
16-03-2020,4.425655462,360.4402235,11.75438617,10391.65105,2761.824914,23.6642042,10.52132518,0.514713618,8.008553135,0,4084.963391
17-03-2020,4.334279235,356.7789587,11.57132293,9936.323871,2562.587775,23.07380333,10.75978483,0.496407293,8.001078755,0,5259.823489
18-03-2020,4.286126013,354.8480747,11.47477874,9696.746512,2444.188146,22.76303469,10.49201299,0.486752873,7.997121955,0,4634.190944
19-03-2020,4.334056593,356.7620051,11.57047526,9937.222623,2580.866253,23.07431606,10.68965386,0.496322525,8.00096298,0,4192.570504
20-03-2020,4.07707641,346.4809681,11.0564234,8652.779122,2082.045053,21.41011155,10.23938288,0.444917341,7.980132645,0,4993.823313
21-03-2020,4.295375096,355.2125497,11.49300248,9744.364045,2191.694153,22.82428101,10.49102788,0.488575248,7.997804207,0,5233.88017
22-03-2020,4.366717762,358.067354,11.6357427,10100.80291,2175.243474,23.28615305,10.34360329,0.50284927,8.003594276,0,4894.992258
23-03-2020,4.505390409,363.6168214,11.91321607,10793.52581,2505.770062,24.18381521,10.68316206,0.530596607,8.014853939,0,4771.06185
24-03-2020,4.25926653,353.7758902,11.42116951,9561.900395,2898.897332,22.58851298,10.50769373,0.481391952,7.994973756,0,4882.405484
25-03-2020,4.223972503,352.3696147,11.35085574,9384.058858,3022.782966,22.35855517,10.67207777,0.474360574,7.992182567,0,4805.17683
26-03-2020,4.262549021,353.919621,11.42835605,9575.205065,2630.118642,22.60675637,10.77246452,0.482110606,7.99539053,0,4444.328574
27-03-2020,4.438408516,360.9624041,11.78049521,10452.40169,2597.279028,23.74388588,10.67725589,0.517324521,8.00973223,0,4680.566473
28-03-2020,4.36694299,358.113642,11.6380571,10092.60938,2029.941525,23.27855647,10.57696722,0.503080709,8.00406529,0,5140.338383
29-03-2020,4.262047963,353.929152,11.4288326,9565.306443,2342.176256,22.59632685,10.26648328,0.482158259,7.995709148,0,5068.506926
30-03-2020,4.392137903,359.1455099,11.68965049,10212.56608,2283.229132,23.43591506,10.51634113,0.508240049,8.00639773,0,5013.983737
31-03-2020,4.342159012,357.1605599,11.59040299,9959.120223,2326.238061,23.10871441,10.38979522,0.498315299,8.002523394,4.1,4585.678615
01-04-2020,4.45136226,361.5443365,11.80959182,10501.22479,2440.011731,23.81230305,10.44137434,0.520234182,8.011555803,4.1,4890.067961
02-04-2020,4.246739362,353.3765037,11.40120018,9473.839513,2367.072277,22.48266084,10.43918669,0.479395018,7.995194635,0,4153.915374
03-04-2020,4.2948281,355.3185677,11.49830339,9709.654563,1997.105915,22.78966937,10.29544081,0.489105339,7.999313333,0,5030.115058
04-04-2020,4.288863066,355.0999069,11.48737034,9674.844272,2673.219361,22.74618563,10.06025119,0.488012035,7.999072526,0,5497.120073
05-04-2020,4.158680375,349.9139598,11.22807299,9018.590696,2226.188061,21.89770817,10.38535764,0.462082298,7.988790857,0,4425.567428
06-04-2020,4.378272741,358.7204285,11.66839643,10110.85899,2553.096334,23.31463665,10.60527062,0.506114642,8.006848224,0,4758.917335
07-04-2020,4.376360322,358.6681129,11.66578064,10095.25162,3009.323414,23.29637456,10.23206276,0.505853064,8.00698707,0,5102.471554
08-04-2020,4.347309593,357.5316645,11.60895823,9943.602762,2273.134608,23.10197773,10.57693002,0.500170823,8.004945483,0,5449.512098
09-04-2020,4.320403874,356.4824088,11.55649544,9802.330907,1878.613213,22.92113752,11.05085188,0.494924544,8.00309449,0,4824.324126
10-04-2020,4.177412821,350.7911239,11.2719312,9080.286335,2436.495842,21.98799129,10.84304218,0.466468119,7.991860687,0,4739.22958
11-04-2020,4.303234711,355.8537325,11.52506163,9701.962536,2782.792542,22.79580928,11.00559353,0.491781163,8.002409824,0,4271.797243
12-04-2020,4.315969166,356.3942108,11.55208554,9757.859807,2998.454832,22.87074502,10.70596611,0.494483553,8.003818686,0,5045.438342
13-04-2020,4.262458941,354.2862595,11.44668797,9482.194246,2215.10148,22.51623561,10.9078755,0.483943798,7.999880099,0,5769.789517
14-04-2020,4.345001989,357.6217873,11.61346436,9886.458008,2645.710676,23.04271545,10.45124563,0.500621436,8.006974344,0,5122.300261
15-04-2020,4.418335458,360.5902701,11.7618885,10244.33935,2412.487287,23.50921306,10.48189538,0.51546385,8.013339127,0,5017.874095
16-04-2020,4.605026309,368.0943759,12.13709379,11168.67567,2505.808694,24.70968698,9.975877214,0.552984379,8.028898772,0,5152.298403
17-04-2020,4.397421575,359.8279751,11.72377376,10121.20484,3189.854325,23.35569956,10.95723173,0.511652376,8.012547643,0,5035.94269
18-04-2020,4.411578123,360.4333315,11.75404157,10182.21399,2170.354641,23.43790529,11.05693081,0.514679157,8.014168753,0,4746.160644
19-04-2020,4.374615427,358.995212,11.6821356,9987.303391,2609.310569,23.18865986,10.5524574,0.50748856,8.01166637,0,5359.980517
20-04-2020,4.151008316,350.0925982,11.23700491,8858.850177,2667.365914,21.73007032,10.63938818,0.462975491,7.994066652,0,5146.413196
21-04-2020,4.388996141,359.6550516,11.71512758,10038.05419,2825.402478,23.26126098,10.5293292,0.510787759,8.013858465,0,5077.345594
22-04-2020,4.404128787,360.3045551,11.74760275,10102.66805,2586.939785,23.34854998,10.82386029,0.514035275,8.015620593,0,4717.733806
23-04-2020,4.705444909,372.4026414,12.35250707,11597.88827,2644.506618,25.28935688,11.02140367,0.574525707,8.040570581,0,5570.57689
24-04-2020,4.382145131,359.5173223,11.70824112,9969.72138,2477.514942,23.18376998,10.32766567,0.510099112,8.014959328,0,5342.650575
25-04-2020,4.44793168,362.196673,11.84220865,10286.68194,2646.712583,23.59828477,10.87422689,0.523495866,8.020867818,0,4900.500172
26-04-2020,4.411312801,360.781009,11.77142545,10091.31474,2501.606139,23.34915247,10.72009865,0.516417546,8.018498976,0,5485.738055
27-04-2020,4.276295885,355.4306116,11.50390558,9403.660368,2746.187785,22.46233539,10.83215723,0.489665558,8.008177111,0,4939.639296
28-04-2020,4.566911463,367.106687,12.08770935,10843.8752,2507.797303,24.33236694,10.93359916,0.548045935,8.032333662,0,4843.904292
29-04-2020,4.523897579,365.4387416,12.00431208,10615.65327,2698.811109,24.04095472,10.79018228,0.539706209,8.029489745,0,4862.030962
30-04-2020,4.534101521,365.9006517,12.02740758,10653.23492,2605.15843,24.0939959,10.82787991,0.542015758,8.030968837,0,4497.398618
01-05-2020,4.32958758,357.7749725,11.62112363,9616.945573,2897.380575,22.75587842,10.81778824,0.501387362,8.015075545,0,5338.575697
02-05-2020,4.620740886,369.4770933,12.20622967,11058.71496,2613.550486,24.62829127,11.12777994,0.559897966,8.039330734,0,4495.927927
03-05-2020,4.280075385,355.9075553,11.52775276,9341.116946,2195.440969,22.4076851,11.00938368,0.492050276,8.012439787,0,4729.931543
04-05-2020,4.531496696,366.0225663,12.03350331,10583.68387,2952.344417,24.0221976,10.97860865,0.542625331,8.033504167,0,4426.969353
05-05-2020,4.735462899,374.2404323,12.44439661,11588.71042,2424.336158,25.32905126,10.62870501,0.583714661,8.050738894,0,5175.189232
06-05-2020,4.348636351,358.8276299,11.67375649,9639.512785,2494.104198,22.80865429,10.86795201,0.50665065,8.020148804,0,5162.682994
07-05-2020,4.407158163,361.2297858,11.79386429,9916.800984,2516.116577,23.17285628,11.20258357,0.51866143,8.025631746,0,5108.826428
08-05-2020,4.495631796,364.8310204,11.97392602,10343.59685,3010.517274,23.73083385,11.00938872,0.536667601,8.033552152,0,4855.271562
09-05-2020,4.427473255,362.1679552,11.84077276,9986.98503,2151.429092,23.27395024,11.18275583,0.523352276,8.028801782,0,4819.098329
10-05-2020,4.304570063,357.3160725,11.59817862,9356.407823,3461.995134,22.46221013,11.47625653,0.499092862,8.01963041,0,5437.505903
11-05-2020,4.511063971,365.6410233,12.01442616,10372.57875,2955.966586,23.78398578,11.31683708,0.540717616,8.0371424,0,5073.701341
12-05-2020,4.378014397,360.385165,11.75163325,9690.799723,2758.526145,22.90606353,11.10397544,0.514438325,8.027172288,0,5407.289957
13-05-2020,4.574401091,368.3076679,12.1477584,10655.97439,2698.206715,24.1619202,10.97569951,0.55405084,8.043888237,0,4974.663661
14-05-2020,4.409156124,361.7657951,11.82066476,9812.768077,2790.788127,23.07500724,10.49241393,0.521341476,8.031333089,1,5382.468153
15-05-2020,4.721001564,374.3084093,12.44779546,11354.79616,2857.573071,25.07834698,11.1030485,0.584054546,8.057419317,1,5811.148259
16-05-2020,4.43981755,363.1306953,11.88890977,9931.464424,2896.929915,23.23999385,11.08587908,0.528165977,8.035497291,0,5558.516927
17-05-2020,4.503822358,365.7613639,12.02044319,10233.8694,2883.605498,23.63748016,11.28484843,0.541319319,8.041535854,0,5201.757472
18-05-2020,4.651194821,371.7275473,12.31875237,10952.91049,2777.408234,24.57480343,11.17268993,0.571150236,8.054334655,0,5463.214928
19-05-2020,4.405920946,361.9886648,11.83180824,9708.523009,2715.548272,22.96847733,11.15409205,0.522455824,8.035349796,0,5292.269846
20-05-2020,4.593307856,369.5569798,12.21022399,10627.24789,2736.031191,24.16462606,10.81647769,0.560297398,8.051407505,0,5398.013147
21-05-2020,4.734007008,375.2585291,12.49530146,11312.34785,2734.451253,25.0581631,11.04681194,0.588805146,8.063693873,0,5288.251502
22-05-2020,4.381481303,361.231807,11.79396535,9531.142811,3071.923067,22.75654573,11.41993744,0.518671534,8.036051784,0,5361.936587
23-05-2020,4.610308447,370.4598996,12.25536998,10656.52682,2947.866218,24.22060655,11.74947345,0.564811998,8.055491311,0,5515.467149
24-05-2020,4.627170231,371.2100562,12.29287781,10721.91439,2084.442388,24.31144755,11.32520718,0.568562782,8.057775894,0,5083.038174
25-05-2020,4.699263982,374.1701478,12.44088239,11063.29777,2982.268563,24.75990711,11.45412201,0.583363239,8.064540669,0,5089.008501
26-05-2020,4.457642948,364.5822815,11.96148907,9835.948837,2877.982791,23.17605223,11.63246948,0.535423908,8.045911133,0,4965.36941
27-05-2020,4.455088542,364.557691,11.96025955,9803.780374,2834.960104,23.14065873,11.22116211,0.535300955,8.046646635,0,4901.471306
28-05-2020,4.690442061,374.0500052,12.43487526,10961.00461,2753.388788,24.64622644,11.53648519,0.582762526,8.066653075,0,5058.026033
29-05-2020,4.670533683,373.332408,12.3989954,10841.77823,3136.850937,24.49813865,11.28758668,0.57917454,8.065997392,0,5582.873501
30-05-2020,4.672719862,373.4991345,12.40733173,10832.88932,3103.14403,24.49304204,11.70887412,0.580008173,8.067137316,0,5207.879718
31-05-2020,4.692550041,374.3721385,12.45098192,10912.09099,2688.178826,24.60211277,11.55759558,0.584373192,8.069712192,0,5743.913574
01-06-2020,4.573809734,369.7028173,12.21751586,10298.3167,2989.657899,23.8134409,11.61900756,0.561026586,8.061072787,0,5581.535419
02-06-2020,4.694552247,374.613279,12.46303894,10881.83895,2659.211931,24.57596051,11.37722601,0.585578894,8.071830415,0,4854.485904
03-06-2020,4.710184128,375.3197619,12.49836309,10939.69645,2568.596411,24.65749311,11.77054224,0.589111309,8.074082481,0,5841.711601
04-06-2020,4.59393027,370.7512375,12.26993688,10338.01967,2764.766683,23.88460255,12.13633869,0.566268688,8.06566067,0,5914.749655
05-06-2020,4.920778624,383.9071996,12.92773499,11951.75444,3142.830528,25.98191302,11.39809416,0.632048499,8.093122416,0,5261.502889
06-06-2020,4.75711402,377.4430174,12.60452587,11112.83096,3175.541453,24.9017208,11.58887844,0.599727587,8.080871053,0,5800.860317
07-06-2020,4.559744791,369.6309994,12.21392497,10105.29702,3077.195565,23.60311418,11.75586571,0.560667497,8.065894814,0,5343.362602
08-06-2020,4.796262748,379.1747936,12.69111468,11267.1178,3139.94663,25.11503389,11.91886226,0.608386468,8.086055086,0,5712.458831
09-06-2020,4.603142819,371.5333728,12.30904364,10280.67408,3098.766044,23.84380124,11.61246708,0.570179365,8.071430512,0.1,5223.408351
10-06-2020,4.829086136,380.6547572,12.76511287,11389.47771,2823.28053,25.28708139,11.07705773,0.615786287,8.090741532,0.1,5043.243784
11-06-2020,4.883357997,382.9095343,12.87785172,11639.86138,3098.899172,25.61825882,12.13875556,0.627060172,8.096155074,0,5581.487687
12-06-2020,4.64733002,373.5525437,12.41000218,10438.68939,3200.431511,24.0688966,12.01717091,0.580275218,8.0780653,0,5693.253963
13-06-2020,4.876094178,382.7874393,12.87174697,11561.42782,3199.581491,25.53028481,11.42517079,0.626449697,8.097612957,0,5607.566972
14-06-2020,4.816546206,380.4900259,12.7568763,11242.56163,3317.496305,25.12402135,11.73201726,0.61496263,8.09381764,0,5332.06873
15-06-2020,4.87555782,382.9351467,12.87913233,11516.45562,3209.367787,25.48571853,12.2958829,0.627188233,8.099624122,0,5638.462502
16-06-2020,5.016765535,388.6682374,13.16578687,12201.29867,3131.822209,26.37982953,12.29264197,0.655853687,8.112087687,0,5902.295458
17-06-2020,4.760694453,378.5102769,12.65788885,10899.72255,3319.951964,24.70045017,12.19340622,0.605063885,8.092384152,0,5801.804416
18-06-2020,4.706409308,376.4238295,12.55356648,10607.05723,3059.693903,24.32816785,11.94461187,0.594631648,8.089020477,0,5901.983614
19-06-2020,4.698141571,376.1781289,12.54128144,10544.46634,2859.047714,24.25396174,12.03517477,0.593403144,8.08938352,0,5602.028447
20-06-2020,4.71574743,376.9673972,12.58074486,10611.23715,3047.22246,24.34735177,12.00891133,0.597349486,8.091841897,0,6300.371487
21-06-2020,4.815481337,381.0417875,12.78446437,11088.64819,2914.138294,24.97274534,12.34649835,0.617721437,8.100950319,0,5446.42165
22-06-2020,4.875636545,383.5330045,12.90902523,11368.17203,2941.986311,25.3417648,11.87805529,0.630177523,8.106853681,0,6078.774108
23-06-2020,4.87617143,383.6393583,12.91434292,11349.60686,3083.679032,25.32459197,11.92190535,0.630709292,8.107928875,0,6351.953366
24-06-2020,4.952645531,386.7832052,13.07153526,11710.75665,2934.257778,25.79935145,12.39700157,0.646428526,8.115152075,0,6108.154696
25-06-2020,4.860572345,383.1850598,12.891628,11229.1952,3064.516765,25.18233111,12.16300088,0.6284378,8.108726499,0,5870.839669
26-06-2020,5.046943697,390.7245703,13.26860351,12139.88789,2683.442475,26.36903066,12.54089468,0.666135351,8.124845511,0,5766.013891
27-06-2020,4.843197656,382.659234,12.8653367,11100.03134,3214.412014,25.02869062,12.06095765,0.62580867,8.109374236,0,6361.463176
28-06-2020,5.220256606,397.8259213,13.62367107,12964.24375,3172.567394,27.45069288,12.23964385,0.701642107,8.140929569,0,5466.192253
29-06-2020,4.969998475,387.8997246,13.12736123,11691.92098,2980.964805,25.80915152,12.05162823,0.652011123,8.121687556,0,5649.747506
30-06-2020,4.795259855,380.9940824,12.78207911,10797.25224,3356.107197,24.65686024,12.30750237,0.617482911,8.108557739,0,5877.615122
01-07-2020,4.777228771,380.3564908,12.75019954,10686.18387,3435.309817,24.51973942,11.96662389,0.614294954,8.108113746,0,6499.145708
02-07-2020,4.977406966,388.4469949,13.15472474,11666.23077,2817.084742,25.79618693,12.23743462,0.654747474,8.125335174,0,6196.931953
03-07-2020,4.898531574,385.3750552,13.00112777,11251.0848,3036.143514,25.2650728,12.02908663,0.639387777,8.119957523,0,5713.143848
04-07-2020,5.022583408,390.4198798,13.25336898,11850.65617,3044.902273,26.04854593,12.58110012,0.664611898,8.131007282,0,5972.351645
05-07-2020,5.001089375,389.6425203,13.21450101,11722.58555,3013.024593,25.88929669,12.61244922,0.660725101,8.130267706,0,5875.164265
06-07-2020,4.941852959,387.3550917,13.10012959,11405.89647,3460.314448,25.48565318,12.03371051,0.649287959,8.126467527,0,5855.174421
07-07-2020,4.854431297,383.9398551,12.92936776,10948.38068,3217.762846,24.89952989,12.81606453,0.632211776,8.120380306,0,6496.135435
08-07-2020,4.780047452,381.045709,12.78466045,10556.15955,3210.45369,24.39796467,13.12883368,0.617741045,8.11534365,0,5640.452455
09-07-2020,4.920062616,386.7270767,13.06872884,11236.04505,2790.930012,25.28532736,12.54857361,0.646147884,8.127661817,0,6759.879331
10-07-2020,5.089001563,393.5649257,13.41062129,12060.66704,3452.868644,26.36016483,12.40394575,0.680337129,8.142316278,0,6485.739686
11-07-2020,5.017656581,390.7909233,13.27192116,11683.9929,2999.798182,25.87862724,13.28484717,0.666467116,8.13750855,0,6598.006757
12-07-2020,4.845295185,383.9757466,12.93116234,10802.36612,3330.608264,24.74285806,12.28622704,0.632391234,8.124515067,0,6037.188269
13-07-2020,5.028405567,391.3788999,13.30131999,11698.23353,3394.159257,25.90987155,12.64158418,0.669406999,8.14029815,0,6167.917694
14-07-2020,5.062421763,392.8177212,13.37326107,11848.77115,3671.501507,26.11122988,12.70541378,0.676601107,8.144001973,0,5707.145503
15-07-2020,4.913437246,386.9359262,13.07917132,11084.45213,3021.83841,25.12730126,13.01754409,0.647192132,8.132880786,0,6058.288153
16-07-2020,5.049276194,392.4464592,13.35469795,11744.40311,2608.919426,25.98853127,12.79820285,0.674744795,8.14481481,0,6450.007514
17-07-2020,5.045114072,392.3563158,13.3501908,11704.50712,3409.692456,25.94302566,12.61004148,0.67429408,8.145405021,0,6761.613792
18-07-2020,4.904337003,386.8009184,13.07242092,10981.70043,3818.468554,25.0127243,12.52191319,0.646517092,8.134925324,0,5885.411838
