Date,Biochemical Oxygen Demand,Conductivity,Temperature,Turbidity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Total Coliform
27-02-2020,3.932879354,363.6430047,18.1,50.17433962,7.480483336,7849.958498,8629.774843,0.120220257,8.12461031,33.1,16615.05835
28-02-2020,4.009305527,377.7526517,19.7,54.68100275,7.725497034,8555.937333,8903.210848,0.157244463,8.165415784,2,17088.10358
29-02-2020,4.086191165,391.9479907,20.7,59.21529086,7.971995927,9266.18635,9178.295328,0.194490331,8.206471156,0,17564.06322
01-03-2020,3.99896368,377.2295561,21.3,52.26403755,7.288346546,8881.325918,8941.059848,0.152594447,8.14263346,6.2,19081.16897
02-03-2020,4.039124334,385.1708581,22.2,54.89055793,7.414175666,9277.338683,9089.197275,0.171159747,8.166261842,0.1,19420.1071
03-03-2020,3.94637736,370.5242957,22.3,50.87526818,7.141312773,8504.010291,8772.201743,0.123262483,8.129232357,0.5,19095.30471
04-03-2020,3.944647385,371.3567236,22.7,51.4142154,7.141530163,8531.864779,8773.807191,0.120865424,8.133792116,0,19226.34378
05-03-2020,4.172756079,411.2674919,22,63.44829769,7.831291237,10582.52007,9579.887194,0.233379855,8.243328423,0,20507.29125
06-03-2020,4.240484379,423.9190245,21.7,67.4663757,8.039937201,11222.03558,9824.672751,0.265696704,8.279657466,0,20987.01022
07-03-2020,4.09231926,399.8737697,20.3,60.69261089,7.600927357,9961.883792,9313.865977,0.190059915,8.21742923,0,20387.89374
08-03-2020,4.21835373,422.4472006,20.8,67.6314658,7.98453911,11114.87025,9762.790108,0.251516455,8.280428868,0,21160.36488
09-03-2020,4.156360324,413.0603077,20.5,65.17137821,7.804088424,10613.38022,9553.646691,0.218953051,8.257591996,0,20993.24414
10-03-2020,4.054444199,396.8906267,20.6,60.71741658,7.503889138,9760.726066,9204.801464,0.166422746,8.216544919,5,20627.01499
11-03-2020,4.17300813,418.2062865,21.6,67.28952943,7.865147933,10848.43909,9627.661806,0.224127396,8.276191386,0,21363.6488
12-03-2020,4.310225206,442.6963688,24.6,74.79618038,8.282382421,12100.42934,10115.83119,0.29115401,8.344371359,2,22193.96841
13-03-2020,4.146284052,415.9925948,19.9,67.24660931,7.796156825,10702.34352,9549.967463,0.20759737,8.275050609,1,21518.87421
14-03-2020,4.329951707,448.3850159,20.8,77.0789763,8.352770603,12363.31837,10200.75291,0.297841466,8.364468153,1,22582.15853
15-03-2020,3.880194288,373.0975256,22.8,55.24139498,7.009120448,8450.242488,8634.566585,0.071369828,8.164661668,0,20478.60904
16-03-2020,4.265502281,439.7731593,21.8,75.15819687,8.170676145,11885.81885,9991.122829,0.262428171,8.346173108,0,22550.63509
17-03-2020,4.193495116,428.7068726,21.3,72.21016047,7.960294321,11297.08518,9747.087285,0.224826681,8.318872706,0,22336.29075
18-03-2020,4.159691081,424.1364263,22.6,71.17300692,7.864528167,11044.58908,9636.771593,0.206324979,8.309022869,0,22313.12427
19-03-2020,4.210956024,434.0286658,23.9,74.38983508,8.023973554,11540.73668,9824.20385,0.23035646,8.338021871,0,22715.42169
20-03-2020,3.991749655,397.941393,24.2,64.08343671,7.372007934,9656.760078,9064.990665,0.119151454,8.243520891,0,21765.43828
21-03-2020,4.193816496,433.4708278,20.1,74.84084423,7.983863203,11479.99775,9780.235498,0.218582697,8.341383352,0,22921.85339
22-03-2020,4.265455884,446.8275082,22.8,79.07683057,8.204435689,12155.47048,10038.98365,0.252800331,8.379689482,7.9,23426.1204
23-03-2020,4.396659802,470.3097224,23.1,86.29080124,8.603699675,13355.0944,10506.20469,0.316800825,8.445191957,27.9,24228.15596
24-03-2020,4.186552508,435.7682454,24.2,76.43877531,7.979026255,11551.14963,9778.831147,0.21014678,8.354840834,14,23323.5381
25-03-2020,4.163237576,432.9803358,26.1,75.92573789,7.914724477,11390.93427,9705.223161,0.196890459,8.349777641,0,23352.74143
26-03-2020,4.205279084,441.301539,26.3,78.67969953,8.046484907,11805.79893,9860.352639,0.216314373,8.374550533,0,23708.54315
27-03-2020,4.368898691,470.2891883,25.8,87.51154986,8.542970843,13290.48082,10440.99301,0.296529826,8.454829847,0,24672.00841
28-03-2020,4.313085404,461.9710682,26.1,85.37054654,8.381147649,12844.07001,10253.60345,0.267031794,8.434901151,0,24538.03917
29-03-2020,4.227485238,448.5866545,26,81.73879774,8.129951701,12135.43813,9961.942648,0.222643756,8.401359152,0,24254.82252
30-03-2020,4.350082921,470.5930045,25.9,88.51534772,8.50333552,13258.83755,10398.9548,0.282358546,8.462871033,0,25012.23919
31-03-2020,4.312873134,465.4288691,25.2,87.29973896,8.397281495,12975.80826,10276.61893,0.262173973,8.451396197,0,24970.21978
01-04-2020,4.534163247,502.3781288,26.9,93.13134371,8.283269396,13933.30028,10647.70216,0.312486141,8.50428062,0,25632.67795
02-04-2020,4.361192936,474.1013909,28.5,85.04047285,7.758818948,12440.6687,10044.33723,0.223600529,8.430020401,5.1,24902.6213
03-04-2020,4.4121232,483.8836008,27.3,88.1425796,7.906090597,12918.25364,10224.61683,0.246674032,8.45798052,0,25291.57173
04-04-2020,4.414961198,485.4856429,25.7,88.83785736,7.90910746,12972.50941,10236.56544,0.245710941,8.463961939,4.1,25439.52524
05-04-2020,4.307494439,468.3310617,27.3,84.01551755,7.581233691,12055.9574,9862.438731,0.189605715,8.419555741,0,25035.37975
06-04-2020,4.50998131,503.8634527,30,94.68831633,8.183246076,13866.86277,10573.14047,0.288488251,8.516659349,12.7,26180.38771
07-04-2020,4.51590013,505.9738013,29.2,95.53000704,8.195581182,13947.82614,10595.84417,0.289098408,8.523982948,11.9,26341.90143
08-04-2020,4.497581673,503.9580118,25.9,95.1569666,8.135232935,13815.34975,10533.70695,0.277602267,8.52021502,0,26381.5357
09-04-2020,4.480987483,502.2292217,28.1,94.86711158,8.080087576,13697.88669,10477.59365,0.266981296,8.51720879,0.5,26429.05937
10-04-2020,4.361287699,482.9660305,27.3,89.41878875,7.715657101,12672.9257,10060.59915,0.204821251,8.467095386,33,25960.28444
11-04-2020,4.479746306,504.1829938,28,95.87503835,8.065735045,13743.58144,10477.14682,0.261754808,8.525701765,0,26681.4924
12-04-2020,4.497753227,508.3160794,29.5,97.30519863,8.114492758,13930.07689,10542.10084,0.268477612,8.538410117,15,26899.59468
13-04-2020,4.456839124,502.4251815,30.2,95.78564553,7.986523769,13597.87355,10400.81792,0.245755667,8.524182884,12,26822.20662
14-04-2020,4.536367448,517.0017718,30.7,100.2843958,8.219919992,14325.36154,10681.0696,0.283271371,8.564919865,32.2,27346.1078
15-04-2020,4.607540514,530.1499305,29.4,104.3614104,8.428289905,14979.11303,10932.0634,0.316626548,8.601808022,23.3,27827.27238
16-04-2020,4.7085,560.3434014,29.5,113.4500811,8.93764776,16515.42392,11534.14695,0.400157312,8.684467473,23,28809.01777
17-04-2020,4.600726564,531.0636808,30.1,105.0449039,8.397673975,14973.34423,10911.94507,0.308810804,8.607368603,24.9,28040.77199
18-04-2020,4.618851273,535.1676511,29.7,106.4566656,8.447026316,15159.59103,10977.22287,0.315697052,8.619925089,0,28253.59227
19-04-2020,4.591455,531.5237891,29.4,105.5877985,8.359861206,14945.01087,10883.16056,0.299842523,8.611656962,0,28237.70063
20-04-2020,4.398374159,499.703985,26.3,96.42997493,7.775689364,13272.15634,10209.18503,0.201166064,8.527693748,0,27392.24327
21-04-2020,4.614361947,537.415984,25.1,107.7207076,8.418771831,15198.84775,10966.93195,0.307044903,8.630478583,0,28590.95061
22-04-2020,4.632556257,541.4929342,26.7,109.1167456,8.468523744,15384.6909,11032.38341,0.314048617,8.64290425,8.4,28799.47695
23-04-2020,4.7085,588.6610606,26.8,123.1845675,9.278943886,17801.40374,11985.20247,0.447844051,8.771057407,23.9,30274.44969
24-04-2020,4.622009584,541.636198,28,109.5464199,8.427377026,15342.51921,10998.95585,0.30465571,8.646191542,0.8,28978.0733
25-04-2020,4.684503701,553.2119048,28.2,113.1415275,8.610186512,15917.35824,11219.39865,0.33387786,8.678710628,0,29404.25028
26-04-2020,4.655994572,549.3057543,26.9,112.1808849,8.520041764,15691.07302,11121.30972,0.317622441,8.669628407,0,29374.06031
27-04-2020,4.54003413,530.521297,26.4,106.8419511,8.167599959,14694.91328,10717.12035,0.257666011,8.620565601,0,28905.22979
28-04-2020,4.7085,575.8445334,25.7,120.3558477,8.946737899,17017.57318,11633.01807,0.386321735,8.743678661,0,30320.85158
29-04-2020,4.7085,570.8324113,27.7,119.0627991,8.837878443,16734.94874,11512.82749,0.366993775,8.731572467,0,30254.92911
30-04-2020,4.7085,573.793501,28,120.1123312,8.870002409,16865.3728,11557.02423,0.371179285,8.740863779,0,30422.39616
01-05-2020,4.60018995,544.3417678,22.1,111.6261454,8.33042103,15318.28094,10934.13606,0.280097153,8.663075075,0.3,29635.40437
02-05-2020,4.7085,589.11,26.3,125.0968518,9.108699924,17636.38839,11848.65424,0.408675321,8.785810184,8.9,31043.1965
03-05-2020,4.561470934,539.4800374,28.5,110.5405901,8.205816342,15022.55135,10801.71697,0.257077001,8.652595581,0.3,29647.36848
04-05-2020,4.7085,578.6024695,29.3,122.2153626,8.877259171,17026.19361,11591.3927,0.367884006,8.758938218,0.3,30873.70286
05-05-2020,4.7085,589.11,25.6,131.7688504,9.421897885,18615,12045,0.457574908,8.8,0,31886.95029
06-05-2020,4.628422646,553.3412153,26.7,115.1136665,8.394497729,15676.57192,11040.51167,0.285277567,8.693543546,0,30278.35494
07-05-2020,4.681933428,563.2364959,24.8,118.1838557,8.551109712,16168.34928,11229.23687,0.310334133,8.721319252,0,30641.30439
08-05-2020,4.7085,577.5951691,27.7,122.5639241,8.786812386,16891.54178,11510.12611,0.348591343,8.761062063,16,31134.2327
09-05-2020,4.702541767,568.2933608,29.2,119.9820976,8.605307328,16390.33128,11304.16277,0.317333095,8.737230738,0,30929.94617
10-05-2020,4.594543303,550.6881613,28.6,114.9551218,8.277607158,15459.6789,10927.52657,0.26172846,8.691074171,0,30480.1034
11-05-2020,4.7085,582.680502,28.8,124.5126378,8.825498064,17096.81505,11572.29968,0.352075428,8.77811427,0,31487.65283
12-05-2020,4.660953879,563.4415517,29.8,118.999063,8.469652672,16082.37055,11162.59853,0.291819722,8.727523871,0,30987.02085
13-05-2020,4.7085,589.11,32,128.0714827,8.989503517,17636.00546,11774.42612,0.377533713,8.8,0,31943.90097
14-05-2020,4.68898565,569.6084589,31.8,121.0933762,8.546866615,16365.70491,11263.2329,0.30285368,8.746189167,0,31294.62641
15-05-2020,4.7085,589.11,31.3,135.2468539,9.372675676,18615,12045,0.439602174,8.8,0,32757.39381
16-05-2020,4.7085,575.4909612,32,123.0912818,8.620499606,16635.94977,11359.20956,0.313374279,8.763994989,0,31588.12573
17-05-2020,4.7085,585.6888167,31.4,126.2196454,8.785924305,17147.3332,11557.05706,0.340101232,8.792352599,0.6,31946.10702
18-05-2020,4.7085,589.11,31.9,133.024807,9.172528105,18306.83843,12012.82244,0.403713005,8.8,0.7,32670.61051
19-05-2020,4.683353796,571.8724658,31.8,122.4040413,8.514153921,16400.39717,11249.32102,0.293183663,8.757099421,1,31651.35064
20-05-2020,4.7085,589.11,30.2,130.9447754,9.00605364,17867.40757,11827.67865,0.374388755,8.8,0,32547.05744
21-05-2020,4.7085,589.11,31.1,137.3964683,9.373200898,18615,12045,0.434824119,8.8,0,33232.66447
22-05-2020,4.657418384,569.1951058,31.8,121.9631813,8.427845263,16217.45511,11161.66464,0.276531574,8.752503885,23.9,31728.56586
23-05-2020,4.7085,589.11,32.2,132.2830176,9.028278699,18000.73373,11866.25558,0.37589333,8.8,0,32798.56034
24-05-2020,4.7085,589.11,33.4,133.1865557,9.064341438,18127.81255,11912.28181,0.381216304,8.8,2.8,32925.69446
25-05-2020,4.7085,589.11,33.9,136.5191367,9.246759348,18615,12045,0.41095501,8.8,17,33294.49147
26-05-2020,4.7085,581.2589099,34.1,125.9245788,8.594166704,16789.06053,11371.24927,0.301548693,8.788002165,0,32269.32262
27-05-2020,4.7085,580.8842366,30.5,125.9087438,8.576920245,16757.59137,11354.67779,0.298056996,8.787702528,0,32300.76397
28-05-2020,4.7085,589.11,28.1,136.4202356,9.191941008,18580.03633,12045,0.399966943,8.8,23.1,33383.66607
29-05-2020,4.7085,589.11,29.4,135.5958342,9.127440461,18408.47694,12003.63907,0.388647289,8.8,0,33331.69756
30-05-2020,4.7085,589.11,28.8,135.7312845,9.121167735,18406.97211,11999.4572,0.38705639,8.8,0.8,33374.42388
31-05-2020,4.7085,589.11,28.7,136.6292728,9.161288288,18540.80213,12045,0.393221984,8.8,0,33492.10502
01-06-2020,4.7085,589.11,28.7,169.725,8.832287978,18615,12045,0.450428836,8.642143253,0,33945
02-06-2020,4.7085,589.11,29.6,169.725,9.139761887,18615,12045,0.501450217,8.690182594,8.9,33945
03-06-2020,4.7085,589.11,30.8,169.725,9.167123399,18615,12045,0.505797941,8.695521958,31,33945
04-06-2020,4.7085,589.11,27.6,169.725,8.8431571,18615,12045,0.451602836,8.647321514,0.3,33945
05-06-2020,4.7085,589.11,24.2,169.725,9.697288756,18615,12045,0.593769256,8.778370242,0,33945
06-06-2020,4.7085,589.11,24.7,169.725,9.24618213,18615,12045,0.518407881,8.710686669,1,33945
07-06-2020,4.7085,589.11,28.6,169.725,8.704915076,18615,12045,0.428031744,8.629213865,0.5,33945
08-06-2020,4.7085,589.11,31.4,169.725,9.317248772,18615,12045,0.529934421,8.723260716,1,33945
09-06-2020,4.7085,589.11,32.3,169.725,8.786281422,18615,12045,0.441298991,8.643222439,1,33945
10-06-2020,4.7085,589.11,32.6,169.725,9.369494435,18615,12045,0.538372398,8.732703278,1,33945
11-06-2020,4.7085,589.11,32.7,169.725,9.495586608,18615,12045,0.559271145,8.752539978,0,33945
12-06-2020,4.7085,589.11,32.4,169.725,8.849021464,18615,12045,0.451405855,8.654705488,0,33945
13-06-2020,4.7085,589.11,31.7,169.725,9.438288061,18615,12045,0.549524736,8.744905732,95,33945
14-06-2020,4.7085,589.11,31.3,169.725,9.260195737,18615,12045,0.519762704,8.718240915,9.9,33945
15-06-2020,4.7085,589.11,30.6,169.725,9.396996145,18615,12045,0.542495057,8.739437187,3,33945
16-06-2020,4.7085,589.11,27.8,169.725,9.751971338,18615,12045,0.60160216,8.793773287,1,33945
17-06-2020,4.7085,589.11,29.7,169.725,9.04976302,18615,12045,0.484524311,8.687130662,59.9,33945
18-06-2020,4.7085,589.11,28.7,169.725,8.883841127,18615,12045,0.456839846,8.662046522,35.1,33945
19-06-2020,4.7085,589.11,27.9,169.725,8.839880358,18615,12045,0.449494558,8.655457606,62,33945
20-06-2020,4.7085,589.11,26.6,169.725,8.864306322,18615,12045,0.453559387,8.659209486,3,33945
21-06-2020,4.7085,589.11,29.3,169.725,9.106757937,18615,12045,0.493974154,8.696078242,0,33945
22-06-2020,4.7085,589.11,28.4,169.725,9.24351188,18615,12045,0.516784972,8.716790929,0,33945
23-06-2020,4.7085,589.11,29.9,169.725,9.221265944,18615,12045,0.513108132,8.713234607,13,33945
24-06-2020,4.7085,589.11,31.1,169.725,9.400604541,18615,12045,0.543041026,8.7402928,0,33945
25-06-2020,4.7085,589.11,27.2,169.725,9.131220503,18615,12045,0.498199116,8.698984273,0,33945
26-06-2020,4.7085,589.11,29.2,169.725,9.602083147,18615,12045,0.576743938,8.770278573,4.1,33945
27-06-2020,4.7085,589.11,28.4,169.725,9.034879234,18615,12045,0.482289931,8.683504083,0,33945
28-06-2020,4.7085,589.11,26.9,169.725,9.855,18615,12045,0.645267475,8.8,0.5,33945
29-06-2020,4.7085,589.11,27,169.725,9.320519685,18615,12045,0.530093325,8.725893567,1,33945
30-06-2020,4.7085,589.11,28.3,169.725,8.829360885,18615,12045,0.448350139,8.65049117,68.7,33945
01-07-2020,4.7085,589.11,30.3,169.725,8.754676165,18615,12045,0.436031447,8.638411898,5.9,33945
02-07-2020,4.7085,589.11,30.3,169.725,9.2600631,18615,12045,0.520403475,8.714556657,2.3,33945
03-07-2020,4.7085,589.11,30.9,169.725,9.02285075,18615,12045,0.481021024,8.6776059,0.9,33945
04-07-2020,4.7085,589.11,27.9,169.725,9.325077178,18615,12045,0.531557056,8.722695048,1.8,33945
05-07-2020,4.7085,589.11,30,169.725,9.239840389,18615,12045,0.51752786,8.708743397,0,33945
06-07-2020,4.7085,589.11,29.6,169.725,9.053897242,18615,12045,0.486726193,8.679397639,0,33945
07-07-2020,4.7085,589.11,28.2,169.725,8.792677355,18615,12045,0.443390267,8.638528649,0,33945
08-07-2020,4.7085,583.3789107,30.5,169.725,8.565839235,18615,12045,0.405796442,8.602827548,0,33945
09-07-2020,4.7085,589.11,28,169.725,8.908995936,18615,12045,0.463213495,8.653818741,0,33945
10-07-2020,4.7085,589.11,26.2,169.725,9.328807054,18615,12045,0.533417963,8.716412733,0,33945
11-07-2020,4.7085,589.11,28.4,169.725,9.109210629,18615,12045,0.497066111,8.681620264,0,33945
12-07-2020,4.7085,584.498038,29.4,169.725,8.620655807,18615,12045,0.415899394,8.605826696,0,33945
13-07-2020,4.7085,589.11,29.2,169.725,9.077373138,18615,12045,0.492289491,8.673846843,0,33945
14-07-2020,4.7085,589.11,27.7,169.725,9.137267001,18615,12045,0.50255372,8.681404799,9.4,33945
15-07-2020,4.7085,587.8317411,29.8,169.725,8.710157845,18615,12045,0.431662072,8.614775065,2.7,33945
16-07-2020,4.7085,589.11,31.1,169.725,9.040429232,18615,12045,0.48701172,8.663362013,20,33945
17-07-2020,4.7085,589.11,32,169.725,8.998091503,18615,12045,0.480270964,8.655173804,5.8,33945
18-07-2020,4.7085,579.1999248,30.7,169.725,8.592160733,18615,12045,0.41294239,8.591583265,1,33945
19-07-2020,4.7085,589.11,26.9,169.725,9.073436654,18615,12045,0.493492523,8.662971406,0,33945
20-07-2020,4.7085,589.11,29.3,169.725,9.12802222,18615,12045,0.502938422,8.669354452,0,33945
21-07-2020,4.7085,589.11,28.5,169.725,9.287115386,18615,12045,0.529812976,8.691585019,1.5,33945
22-07-2020,4.7085,589.11,30.7,169.725,9.264666823,18615,12045,0.526441191,8.686124987,1,33945
23-07-2020,4.661876535,567.6100931,29.2,169.725,8.452723311,18615,12045,0.391497421,8.560440223,0,33945
24-07-2020,4.704489686,574.2263787,27.5,169.725,8.583645987,18615,12045,0.413708408,8.578208845,0,33945
25-07-2020,4.7085,589.11,28.6,169.725,9.046987398,18615,12045,0.491332796,8.646517116,0,33945
26-07-2020,4.7085,589.11,30.5,169.725,9.032300909,18615,12045,0.489296027,8.64201004,0,33945
27-07-2020,4.7085,589.11,28.7,169.725,9.018090642,18615,12045,0.487348664,8.637519967,0,33945
28-07-2020,4.7085,589.11,26.3,169.725,9.855,18615,12045,0.668022935,8.799743799,0,33945
29-07-2020,4.7085,589.11,28,169.725,9.006156975,18615,12045,0.48623136,8.630885572,0,33945
30-07-2020,4.7085,589.11,28.2,169.725,9.17600844,18615,12045,0.514990304,8.654248745,0,33945
31-07-2020,4.7085,589.11,26.9,169.725,9.100389674,18615,12045,0.502847064,8.640197005,0,33945
01-08-2020,4.7085,589.11,29.6,169.725,8.984681106,18615,12045,0.484031575,8.619991443,0,33945
02-08-2020,4.7085,569.871422,29.8,169.725,8.650510965,18615,12045,0.428815068,8.566483397,0,33945
03-08-2020,4.7085,587.9063402,29.6,169.725,8.986459905,18615,12045,0.485294179,8.614921847,0,33945
04-08-2020,4.652262012,557.3939076,30.8,169.725,8.466015829,18615,12045,0.399050079,8.532961763,0,33945
05-08-2020,4.703772858,565.3381353,30.4,169.725,8.624538299,18615,12045,0.425975882,8.554296433,0,33945
06-08-2020,4.669252216,558.6430821,30.1,169.2761146,8.52503469,18615,12045,0.409906,8.536309847,0,33945
07-08-2020,4.7085,567.099582,30.3,169.725,8.69322007,18615,12045,0.438459461,8.559020362,0,33945
08-08-2020,4.7085,589.11,31.1,169.725,9.408247331,18615,12045,0.558161589,8.664917857,0,33945
09-08-2020,4.495302338,526.5108738,29.5,158.1142857,8.015758193,18615,12014.09294,0.326619182,8.449991289,0,33945
