Date,Biochemical Oxygen Demand,Conductivity,Temperature,Turbidity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Total Coliform
14-02-2020,0.167545291,65.99571889,17.73990535,1.650073128,7.437322993,1.670571634,1.662004751,0.005211898,7.252987437,36.02454781,1.653437867
15-02-2020,0.196111532,69.9661332,17.95769254,1.772583657,7.491981807,1.682492865,1.680092735,0.016349799,7.263743726,37.2760215,1.677692606
16-02-2020,0.203782211,71.01188857,18.02588289,1.811306245,7.504911201,1.686043529,1.685619728,0.019136675,7.264620759,37.51485288,1.685195927
17-02-2020,0.26439545,79.4703308,18.47188761,2.061591009,7.623788138,1.710758733,1.722888329,0.043107858,7.290780369,36.58421422,1.735017925
18-02-2020,0.231379719,74.8214535,18.24876332,1.937149499,7.555470251,1.698009725,1.703955353,0.029634816,7.272427389,34.32727781,1.709900981
19-02-2020,0.139936558,65.52,17.60794583,1.578785621,7.392,1.661876987,1.649941464,0,7.226325239,30.5872159,1.638005943
20-02-2020,0.224718204,73.83773193,18.22551887,1.925106123,7.537766415,1.69622128,1.701637752,0.026459115,7.264213836,25.20720078,1.707054225
21-02-2020,0.192142443,69.25270624,18.00446311,1.801780026,7.470521812,1.683609593,1.682894645,0.013184619,7.246292863,18.03040472,1.682179698
22-02-2020,0.177182016,67.13459365,17.90886608,1.748696213,7.438573586,1.678030896,1.674695547,0.006963921,7.236835765,8.9,1.671360198
23-02-2020,0.228688402,74.32260882,18.2876636,1.961258614,7.539625304,1.699025661,1.706351117,0.027337686,7.259105845,0,1.713676573
24-02-2020,0.24377443,76.41255419,18.40594405,2.027916595,7.567903199,1.705438904,1.716128828,0.033151112,7.264109879,0,1.726818753
25-02-2020,0.237150609,75.46390769,18.36877941,2.007510327,7.552828852,1.703154717,1.712854773,0.030288468,7.258853519,2,1.722554828
26-02-2020,0.160444765,65.52,17.83065112,1.706549309,7.397658458,1.672824121,1.667505438,0,7.220303018,2,1.662186754
27-02-2020,0.180451397,67.48578094,17.98294557,1.792209797,7.435981533,1.681164811,1.680157322,0.007206412,7.227884927,0,1.679149833
28-02-2020,0.205189823,70.9302469,18.1686551,1.896567396,7.483837216,1.691384416,1.695621826,0.016912646,7.2377995,0,1.699859236
29-02-2020,0.230180763,74.41087566,18.35578219,2.001703383,7.532267427,1.701691125,1.711211196,0.026727994,7.247914297,0.158294518,1.720731267
01-03-2020,0.204553389,66.13541315,17.91348659,1.754347111,7.394060327,1.676757937,1.673934889,0,7.217461875,6.1,1.671111842
02-03-2020,0.214622934,67.52539109,17.99594073,1.800835056,7.414575766,1.681218556,1.680743428,0.003647628,7.220685974,17.38475883,1.680268299
03-03-2020,0.173809753,65.52,17.71441851,1.643480502,7.392,1.665304369,1.656983854,0,7.2,31.04347007,1.64866334
04-03-2020,0.168004298,65.52,17.6824202,1.625843507,7.392,1.663371432,1.654190222,0,7.2,43.15524177,1.645009012
05-03-2020,0.25045476,72.48854222,18.2802872,1.960915181,7.48725474,1.696718908,1.704311243,0.018437253,7.233510682,49.79918196,1.711903579
06-03-2020,0.271489567,75.41765489,18.43893423,2.050007682,7.529624553,1.705478058,1.717543782,0.026986265,7.242274198,47.05439869,1.729609505
07-03-2020,0.209817518,66.76881952,18.00627877,1.807954729,7.406561379,1.681132302,1.681112934,0.002443862,7.21173395,31,1.681093567
08-03-2020,0.253420928,72.85956465,18.32504932,1.986684209,7.494029764,1.698874467,1.707807921,0.02000293,7.231405673,6.1,1.716741376
09-03-2020,0.225008472,68.86910906,18.12887712,1.877029552,7.437446985,1.687787935,1.69125379,0.008746907,7.216865251,0,1.694719645
10-03-2020,0.181388984,65.52,17.82353752,1.706224899,7.392,1.670596158,1.665535694,0,7.2,8.633490825,1.660475231
11-03-2020,0.222444321,68.48777992,18.12247053,1.873796594,7.432744359,1.687251801,1.690582613,0.007912801,7.213867411,22.91645329,1.693913426
12-03-2020,0.270762731,75.24272786,18.47273338,2.070096638,7.529564597,1.706790096,1.719947374,0.027322703,7.23611057,35.1,1.733104652
13-03-2020,0.203678115,65.84228579,17.99813812,1.804459737,7.395559097,1.680144541,1.680030207,0.000562535,7.203482084,39.15566731,1.679915873
14-03-2020,0.270033872,75.1245319,18.47613625,2.072258682,7.528414604,1.706852438,1.720137051,0.027169636,7.234479012,35.93668672,1.733421664
15-03-2020,0.093544244,65.52,17.21897116,1.368349746,7.392,1.636399436,1.614496366,0,7.2,28.01671352,1.592593295
16-03-2020,0.237467036,70.55317244,18.24991185,1.945763534,7.46350955,1.694088614,1.701062758,0.014245779,7.218016719,17.96940296,1.708036903
17-03-2020,0.206095777,66.15675712,18.02819696,1.821673658,7.400851588,1.681637349,1.682412284,0.001735326,7.202725083,8.36841034,1.68318722
18-03-2020,0.18949339,65.52,17.91141808,1.756331389,7.392,1.67507078,1.672582645,0,7.2,1.787390927,1.670094509
19-03-2020,0.205636892,66.08676563,18.02798195,1.821644485,7.400043295,1.681579693,1.682360012,0.001601037,7.202049598,0.8,1.683140331
20-03-2020,0.118155709,65.52,17.40381267,1.472130426,7.392,1.646615843,1.629922014,0,7.2,2,1.613228186
21-03-2020,0.192377515,65.52,17.93410769,1.76909979,7.392,1.67631029,1.674465241,0,7.2,0,1.672620192
22-03-2020,0.216692068,67.63370625,18.10736527,1.866111587,7.422168579,1.686018937,1.689023544,0.006029827,7.207251634,24.9,1.692028152
23-03-2020,0.263973945,74.25499831,18.4441182,2.054664194,7.516697492,1.704891619,1.717321679,0.024926898,7.229912251,0,1.729751738
24-03-2020,0.180463489,65.52,17.84608351,1.719719151,7.392,1.671424485,1.667103871,0,7.2,0,1.662783258
25-03-2020,0.16872184,65.52,17.76012695,1.671521289,7.392,1.66664201,1.659906839,0,7.2,4.1,1.653171668
26-03-2020,0.182171665,65.52,17.85355389,1.723761643,7.392,1.671913286,1.667784228,0,7.2,0,1.66365517
27-03-2020,0.242378229,71.24935127,18.28040273,1.96270173,7.473167901,1.695864452,1.703675253,0.016136441,7.221040081,3,1.711486055
28-03-2020,0.218543552,67.9195373,18.10640312,1.865150193,7.425364436,1.686176353,1.689101196,0.006542221,7.210250028,23.9,1.692026039
29-03-2020,0.183409289,65.52,17.85113944,1.722074308,7.392,1.671945699,1.667707131,0,7.2,0,1.663468563
30-03-2020,0.228257937,69.29674235,18.16663079,1.89860481,7.444465757,1.689685539,1.694262648,0.010280622,7.216242737,0,1.698839756
31-03-2020,0.211937414,67.02201436,18.04464945,1.830134225,7.411631469,1.682935102,1.684076603,0.003665454,7.209277673,0,1.685218104
01-04-2020,0.249820321,72.33679569,18.30928703,1.978153897,7.487184436,1.697843493,1.706372674,0.018722836,7.228205593,4.1,1.714901856
02-04-2020,0.181045318,65.52,17.81153573,1.699219516,7.392,1.670066247,1.664634186,0,7.2,0,1.659202125
03-04-2020,0.198280886,65.52,17.9276009,1.76400613,7.392,1.676670838,1.674462366,0,7.205684292,0.5,1.672253895
04-04-2020,0.197201684,65.52,17.91230363,1.755213613,7.392,1.675927214,1.673262163,0,7.206302634,0,1.670597112
05-04-2020,0.15394603,65.52,17.59520558,1.57739656,7.392,1.658290794,1.64671673,0,7.2,0,1.635142665
06-04-2020,0.229709523,69.59246731,18.1277063,1.875338795,7.445606967,1.688239919,1.691543603,0.010068374,7.224288583,0,1.694847289
07-04-2020,0.230210439,69.67986504,18.12208176,1.871914933,7.446279859,1.688062003,1.691173936,0.010120716,7.22590015,0,1.694285869
08-04-2020,0.221548778,68.4855015,18.05047752,1.831526577,7.428608553,1.684197159,1.685267925,0.006499461,7.223228065,0,1.686338691
09-04-2020,0.213682877,67.40353872,17.98402747,1.794008782,7.412509831,1.68062884,1.679800784,0.003187986,7.221013964,0,1.678972728
10-04-2020,0.166404466,65.52,17.63553272,1.598530262,7.392,1.661273862,1.650647771,0,7.200110598,0.42597186,1.64002168
11-04-2020,0.210609726,67.01478386,17.93996917,1.768677622,7.405573313,1.678490832,1.676346829,0.001603128,7.222849003,0,1.674202827
12-04-2020,0.216421183,67.85059863,17.96964396,1.784942953,7.416773168,1.680328894,1.678971717,0.003737334,7.227382264,0,1.67761454
13-04-2020,0.199768731,65.5424357,17.83834553,1.71104789,7.392,1.673160154,1.668080628,0,7.221295521,0,1.663001101
14-04-2020,0.229449595,69.72189979,18.0374863,1.822183495,7.441928591,1.684503649,1.684952161,0.008543069,7.237348811,0,1.685400673
15-04-2020,0.256062167,73.4727586,18.21420144,1.920745583,7.494675661,1.694598894,1.699945631,0.018972964,7.252016991,0,1.705292368
16-04-2020,0.321288642,82.63051206,18.6662249,2.173465273,7.624632477,1.72011893,1.738070643,0.044840294,7.285148132,4.1,1.756022357
17-04-2020,0.252485389,73.0250443,18.160392,1.889770474,7.486511925,1.692006474,1.695741319,0.017087671,7.25453037,0,1.699476165
18-04-2020,0.259161097,73.98756333,18.19319761,1.90769844,7.499331529,1.694065176,1.698663181,0.01951864,7.259929109,6.1,1.703261187
19-04-2020,0.248513736,72.52577711,18.10177452,1.856043667,7.477487395,1.689174405,1.691155334,0.01501246,7.257152251,3,1.693136263
20-04-2020,0.174453207,65.52,17.55691228,1.550448433,7.392,1.65889831,1.645564048,0,7.224251448,0,1.632229786
21-04-2020,0.257432789,73.83487125,18.13328188,1.872728634,7.494174516,1.691418395,1.694161635,0.018062138,7.266203752,7.1,1.696904875
22-04-2020,0.264683418,74.88152375,18.16825197,1.891810861,7.508074543,1.693627232,1.697287007,0.020691836,7.272166028,5.1,1.700946782
23-04-2020,0.369318828,89.5629341,18.89835423,2.300152998,7.716727212,1.734770522,1.758808769,0.062267832,7.324572646,0,1.782847016
24-04-2020,0.261592843,74.51462804,18.11112108,1.858773362,7.500640352,1.690950003,1.692879588,0.018891737,7.27592466,0.8,1.694809172
25-04-2020,0.286245642,78.00022061,18.26898765,1.94663577,7.549294508,1.700061965,1.706343955,0.028459708,7.290383275,0,1.712625945
26-04-2020,0.276129557,76.61902819,18.17804741,1.895152737,7.528394539,1.695247562,1.698913663,0.024112764,7.288353559,8.9,1.702579763
27-04-2020,0.232606732,70.56174051,17.8480355,1.709776102,7.440664929,1.677051877,1.671406399,0.006395852,7.270483325,7.1,1.665760921
28-04-2020,0.333889269,84.77804143,18.55190119,2.103357622,7.642530087,1.716759988,1.730749841,0.046593905,7.321634633,14,1.744739694
29-04-2020,0.3217659,83.11834227,18.44528406,2.043055641,7.617567681,1.711087624,1.722017648,0.041422507,7.318848871,0,1.732947673
30-04-2020,0.327795283,84.0008442,18.46789476,2.055108294,7.628895243,1.712658491,1.724145448,0.043505218,7.324772133,0,1.735632405
01-05-2020,0.260856825,74.6686526,17.96887796,1.77503678,7.4942718,1.685024603,1.682461326,0.016393898,7.296012756,0,1.67989805
02-05-2020,0.362538215,88.9440326,18.67386621,2.169195512,7.696872955,1.724821289,1.741918347,0.056723722,7.347611575,0.854852771,1.759015406
03-05-2020,0.249402112,73.14574438,17.84402766,1.703838842,7.469824248,1.678673872,1.672454566,0.011119855,7.296978435,6.1,1.666235259
04-05-2020,0.337674721,85.54544485,18.45241309,2.043875397,7.645578323,1.7130731,1.723806175,0.046072884,7.342315334,5.1,1.73453925
05-05-2020,0.409859187,95.69356146,18.94548007,2.319321608,7.789141697,1.741020498,1.765475536,0.07458417,7.380051358,0.5,1.789930575
06-05-2020,0.281175877,77.72093378,18.00338078,1.791062901,7.530955354,1.68860449,1.68659536,0.02274197,7.322195214,0,1.68458623
07-05-2020,0.303995819,80.95949258,18.14305791,1.868587387,7.575761585,1.696773766,1.698588756,0.031494804,7.336541613,2,1.700403748
08-05-2020,0.33704969,85.63151957,18.35545179,1.986821846,7.641021992,1.709020879,1.716694635,0.044335051,7.355818417,0,1.72436839
09-05-2020,0.316882945,82.85336529,18.18732269,1.891952242,7.599827736,1.699964301,1.702840779,0.035881008,7.34980813,0,1.705717256
10-05-2020,0.278144697,77.47589247,17.88617141,1.722579245,7.5214773,1.683463971,1.677817178,0.019992437,7.335009264,0.5,1.672170384
11-05-2020,0.351473341,87.78846258,18.38513659,2.0012607,7.667247733,1.711775544,1.720007396,0.04892481,7.373629497,1,1.728239246
12-05-2020,0.309373995,81.94177838,18.05926214,1.818021415,7.582149532,1.693901371,1.692915038,0.031680292,7.357336837,0,1.691928705
13-05-2020,0.379353008,91.78671474,18.53360086,2.082891186,7.721195661,1.720844296,1.733044458,0.059261544,7.394466527,0,1.74524462
14-05-2020,0.326390382,84.42045772,18.12944604,1.855794478,7.614346397,1.698596631,1.699384207,0.037660688,7.373103156,0,1.700171784
15-05-2020,0.435718575,99.77553709,18.88418005,2.277665642,7.832066928,1.741251675,1.763074318,0.08097083,7.429070559,0,1.784896961
16-05-2020,0.343409213,86.90196614,18.19832226,1.892795762,7.646500785,1.703238398,1.705758333,0.043620746,7.389068354,0,1.708278268
17-05-2020,0.368531498,90.46941792,18.35094623,1.977466268,7.695786649,1.7121848,1.718878342,0.053238243,7.405033084,0.450041626,1.725571883
18-05-2020,0.422044038,98.01208309,18.70604999,2.175516286,7.801842024,1.732474655,1.749010091,0.074206892,7.434562901,1.447203708,1.765545527
19-05-2020,0.342062526,86.86614334,18.1073251,1.839413328,7.640898581,1.699354569,1.699023581,0.041773098,7.400568839,2.518301811,1.698692592
20-05-2020,0.409257193,96.32541593,18.55956704,2.091843114,7.774297073,1.725092967,1.737321541,0.068205086,7.436702178,3.565429405,1.749550115
21-05-2020,0.460609694,103.567317,18.89836728,2.280737106,7.876001104,1.744482852,1.766093565,0.08829565,7.465333908,4.490679964,1.787704278
22-05-2020,0.34426022,87.33145781,18.03902119,1.798660961,7.642291353,1.696780639,1.694224369,0.041300999,7.414148596,5.196146959,1.6916681
23-05-2020,0.425651153,98.77975607,18.59183989,2.107389152,7.804052883,1.728163626,1.740979995,0.073398221,7.457165174,5.583923863,1.753796364
24-05-2020,0.434989007,100.1411079,18.6297355,2.127752721,7.821699026,1.730714766,1.744484965,0.076670058,7.465909292,5.556104147,1.758255165
25-05-2020,0.463141442,104.1369696,18.80177127,2.223227344,7.876965403,1.740781474,1.759260499,0.087463711,7.48364999,5.014781283,1.777739524
26-05-2020,0.384635609,93.20112631,18.21172118,1.891926705,7.71890663,1.708174966,1.710023514,0.055590179,7.450637009,3.862048743,1.711872062
27-05-2020,0.387460865,93.65207149,18.20237503,1.885813343,7.723501723,1.708091338,1.709568255,0.056245342,7.456387793,2,1.711045171
28-05-2020,0.47122206,105.434468,18.77091906,2.203311826,7.889960702,1.740372892,1.75765827,0.089271286,7.500712872,4.1,1.774943648
29-05-2020,0.468200421,105.0676707,18.71937086,2.173552256,7.882846331,1.737932481,1.753662936,0.087580639,7.503744847,16,1.769393392
30-05-2020,0.472718487,105.7568188,18.72147173,2.173830033,7.89080401,1.738499486,1.754176427,0.088902561,7.510397889,0.5,1.769853369
31-05-2020,0.483261592,107.289842,18.76641156,2.198091758,7.910804722,1.741468406,1.758290591,0.092631329,7.519949394,0,1.775112774
01-06-2020,0.446703034,102.2289854,18.47472292,2.033835938,7.83659539,1.725588933,1.734130063,0.077516408,7.50709959,36.1,1.742671192
02-06-2020,0.491610417,108.5736963,18.76475488,2.195338324,7.925311541,1.742288479,1.758836065,0.094984985,7.533069795,0.5,1.77538365
03-06-2020,0.500792927,109.9172437,18.79943931,2.213841029,7.942571873,1.744691093,1.762094771,0.09816088,7.5420535,0,1.779498449
04-06-2020,0.465143711,104.9846512,18.51373642,2.05292205,7.870163011,1.729154411,1.738442738,0.083401499,7.529712742,11.26777053,1.747731065
05-06-2020,0.580204081,121.1516849,19.30437906,2.494752057,8.099167903,1.773895335,1.805205421,0.128923516,7.589161058,11.9,1.836515508
06-06-2020,0.528468123,113.9674998,18.90347711,2.269312857,7.994575057,1.751911881,1.771879949,0.107724714,7.569203776,3,1.791848018
07-06-2020,0.465286499,105.1811708,18.42068744,1.99801257,7.867086124,1.725344694,1.731677393,0.081945506,7.543816015,6.1,1.738010092
08-06-2020,0.549677117,117.0551878,18.99186158,2.316928338,8.034737257,1.757801322,1.780009179,0.115193207,7.588719196,0,1.802217034
09-06-2020,0.487970361,108.4757866,18.51936879,2.051387218,7.910189556,1.731814305,1.740674217,0.09000012,7.564069246,0,1.749534131
10-06-2020,0.568792158,119.8505798,19.06483224,2.355898469,8.070695214,1.762834398,1.786848752,0.121816768,7.607305681,0,1.810863107
11-06-2020,0.591243698,123.0537162,19.19326985,2.426872411,8.114456949,1.770502465,1.797994183,0.130283778,7.622760994,0,1.8254859
12-06-2020,0.514980541,112.4369563,18.61651653,2.102936869,7.960786217,1.73868112,1.749904535,0.099263527,7.591222134,0,1.761127948
13-06-2020,0.596793914,123.9510539,19.16880479,2.411262335,8.123265808,1.770087243,1.796655234,0.131472657,7.634969221,0.309944701,1.823223224
14-06-2020,0.580566195,121.7395245,19.02073258,2.32738394,8.089660823,1.762274177,1.784576401,0.124464273,7.632040066,0.8,1.806878625
15-06-2020,0.60466552,125.173889,19.16065325,2.404779849,8.136707874,1.770589567,1.796689612,0.133585784,7.648322836,0,1.822789657
16-06-2020,0.656724167,132.5226484,19.50023547,2.593984798,8.239671857,1.790086718,1.825574928,0.153890252,7.677926713,3.504346669,1.861063138
17-06-2020,0.573680649,120.9571767,18.8747639,2.242758484,8.07243014,1.755541428,1.773396154,0.120153239,7.643201945,5.1,1.791250881
18-06-2020,0.559264287,118.9995608,18.73945754,2.166023832,8.042441707,1.748445817,1.76239158,0.113866624,7.641161065,0,1.776337342
19-06-2020,0.560499969,119.2332669,18.71593231,2.151886044,8.043756675,1.747610236,1.760776834,0.11384052,7.646576401,0,1.773943432
20-06-2020,0.570535968,120.6990355,18.75525691,2.172943872,8.062671936,1.750294387,1.76444158,0.117334387,7.656183794,0.783377094,1.778588775
21-06-2020,0.608502153,126.0750302,18.99408284,2.305722444,8.137447569,1.764150613,1.784864439,0.132000329,7.679091277,0.5,1.805578265
22-06-2020,0.633007176,129.5664442,19.1367672,2.384662024,8.185301221,1.772622769,1.797211299,0.141281961,7.695587251,0,1.82179983
23-06-2020,0.637234063,130.218883,19.13462691,2.382500366,8.192599285,1.772984458,1.797392673,0.142452647,7.702424109,16.78977369,1.821800889
24-06-2020,0.667282835,134.4863318,19.3169574,2.483643209,8.251542146,1.783676083,1.813069273,0.153952549,7.721552812,23.9,1.842462463
25-06-2020,0.640007086,130.7282759,19.08986537,2.355510577,8.195837338,1.771439475,1.794353952,0.142523259,7.713378405,3,1.817268428
26-06-2020,0.707419036,140.2264077,19.53916192,2.606156981,8.329509637,1.797079915,1.832454737,0.168969819,7.750286234,0,1.867829559
27-06-2020,0.642152297,131.1494155,19.04081099,2.326122506,8.197826613,1.769651241,1.790952493,0.142345827,7.724005165,1.856223402,1.812253744
28-06-2020,0.774397906,149.7240263,19.95332952,2.836176921,8.461170682,1.821230259,1.867962534,0.194727852,7.791767603,2.09521961,1.914694809
29-06-2020,0.693295345,138.4297498,19.34200902,2.49288376,8.297821137,1.787473152,1.816969243,0.161771839,7.757924265,1.361606014,1.846465334
30-06-2020,0.637864778,130.7293912,18.91414588,2.252329275,8.185818657,1.763988377,1.781385409,0.139086006,7.736292859,0.3,1.798782442
01-07-2020,0.295369019,106.7332089,18.86695896,2.224956322,8.619550808,1.76182005,1.777777314,0.215566848,7.686549068,0,1.793734578
02-07-2020,0.364012909,116.5418361,19.34984622,2.494428034,8.768747551,1.789334314,1.818694277,0.244980877,7.724831622,0.5,1.84805424
03-07-2020,0.33775394,113.0633486,19.15488268,2.384306695,8.728095701,1.778887233,1.802670497,0.236426718,7.717902191,0,1.826453761
04-07-2020,0.380504451,119.2454148,19.45287291,2.550243157,8.825416404,1.79604372,1.828053453,0.255468727,7.743812617,16.39907218,1.860063185
05-07-2020,0.373755204,118.4966834,19.39732458,2.518201982,8.823687692,1.793400069,1.823737684,0.254702636,7.746128286,22.1,1.854075299
06-07-2020,0.35416795,115.949741,19.25010948,2.434831654,8.796229579,1.78562096,1.811720318,0.24879257,7.742305534,0.5,1.837819676
07-07-2020,0.324992722,112.0595346,19.03444432,2.313133801,8.74953865,1.77400639,1.793951454,0.239037973,7.733890366,5.1,1.813896517
08-07-2020,0.300248536,108.7886685,18.85046706,2.209185964,8.711649484,1.76416395,1.778842578,0.231045882,7.727556879,8.9,1.793521208
09-07-2020,0.348414336,115.7241382,19.18731518,2.396905398,8.819516546,1.7834852,1.807481138,0.252207314,7.755912481,0.5,1.831477075
10-07-2020,0.406413366,124.0351405,19.59444254,2.623986539,8.946982892,1.806739423,1.842021154,0.277291001,7.788919015,2,1.877302885
11-07-2020,0.382693044,120.9042573,19.41790425,2.524220514,8.910939962,1.797305569,1.827531156,0.269675353,7.782978417,0,1.857756741
12-07-2020,0.324615439,112.9621221,18.99600291,2.287057055,8.806108517,1.77412845,1.792428459,0.248304644,7.760642467,6.1,1.810728469
13-07-2020,0.387423342,121.9426695,19.43761768,2.533468752,8.942970784,1.799305166,1.829858817,0.275275439,7.795834725,0,1.860412468
14-07-2020,0.399523308,123.8227619,19.5170832,2.577083266,8.978336539,1.804198323,1.836866237,0.281949811,7.806842463,0,1.869534151
15-07-2020,0.349384218,116.9879873,19.15203637,2.371777526,8.88914024,1.784195458,1.806532121,0.263714769,7.788173116,6.9398539,1.828868784
16-07-2020,0.396104014,123.7120029,19.47889312,2.553944717,8.993574484,1.802935731,1.83431531,0.284208952,7.815586068,8.9,1.865694888
